idx,formula,a_site,regime,er_measured,pred_original,perm_mean,perm_std,perm_delta
1210,Ba0.95Ca0.05Yb0.475Y0.025Nb0.5O3,Ba,II,34.0,31.635025,31.041182746887205,0.7674920245754997,-0.593842277526857
1211,BaYb0.5Nb0.5O3,Ba,Ib,36.0,35.50807,34.808914489746094,0.6082861043386107,-0.6991574096679685
1212,BaTb0.5Ta0.5O3,Ba,II,36.0,33.069252,32.2227066040039,1.0205647913539528,-0.8465454101562528
1213,Pb0.2Ca.1333Nb0.6667O3,Ca,III,36.0,35.74475,33.28101711273193,6.7148309984361845,-2.4637338638305692
1214,BaZn0.3333Nb0.6667O3,Ba,Ib,36.0,36.932064,35.83910667419433,0.9403333764713017,-1.092957382202151
1215,SrSm0.5Nb0.5O3,Sr,III,36.0,32.95162,32.621474990844725,0.4583028015346369,-0.33014320373535355
1216,Ca4NiNb2TiO12,Ca,III,36.0,34.94461,32.88250396728515,1.8191424711486859,-2.062106628417972
1217,Ca4.88Co0.12Ta2TiO12,Ca,III,36.0,40.946934,40.46979072570801,2.3909836846852506,-0.4771430206298817
1218,Ba8Ta4.32Ti2.6O24,Ba,Ib,36.0,37.602303,37.26513359069824,0.755395568553597,-0.3371689605712902
1219,Sr3LaNb3O12,Sr,III,36.0,36.590313,33.686569442749025,4.774963312351795,-2.9037435150146464
1220,Sr5NbTa3O15,Sr,II,36.2,38.314987,39.18221435546875,1.051641894810978,0.8672271728515639
1221,La6MgTi4O18,Other,III,36.3,33.40243,34.098517150878905,0.4835863522188749,0.6960856628417957
1222,Sr0.05Ba0.95Y0.5Nb0.5O3,Ba,II,36.3,33.958916,33.32193733215332,0.8254425247137244,-0.6369783782959004
1223,BaNd0.5Ta0.5O3,Ba,III,36.0,36.947903,36.67720367431641,0.3820382706470234,-0.27069900512695
1224,La0.5Sr0.5Al0.5Ti0.5O3,Sr,Ib,35.9,35.110718,36.18083229064941,0.4221977524928306,1.0701145172119126
1225,BaSc0.5Nb0.5O3,Ba,Ib,35.7,36.35043,35.77583824157715,0.7421163903398205,-0.5745912933349615
1226,BaZn0.0833Mg0.25Nb0.6667O3,Ba,Ib,34.0,33.27468,32.84570869445801,0.7172357292716253,-0.4289723968505825
1227,Ba2SrYNb3O12,Ba,Ib,34.1,37.408955,28.828584899902342,6.25288302875405,-8.580369720458986
1228,La0.8333Ti0.5Al0.5O3,Other,Ia,34.4,32.604275,33.11216690063477,0.426818182645962,0.5078921508789094
1229,BaCo0.2333Zn0.1Nb0.6667O3,Ba,Ib,34.5,33.78224,33.13252330780029,0.8752171777670531,-0.6497185134887715
1230,BaSr2YNb3O12,Sr,II,34.7,36.075184,29.93006561279297,4.645265932216823,-6.145118255615234
1231,SrTb0.5Nb0.5O3,Sr,III,34.0,31.598963,31.858369178771973,0.40636531982766044,0.2594063949584964
1232,Ba10Ta7.04Ti.2O30,Ba,Ib,35.0,33.44095,33.21815437316894,0.3082185854867283,-0.22279411315918196
1233,SrCr0.5Nb0.5O3,Sr,Ib,35.0,34.143555,33.977793579101565,0.5185368844538573,-0.16576110839843494
1234,BaNi0.1167Zn0.2167Nb0.6667O3,Ba,Ib,35.0,33.894787,33.39074081420898,0.8448843256143614,-0.5040460205078148
1235,Ca4.75Ni0.25Ta2TiO12,Ca,III,35.0,44.07179,43.46250160217285,1.524579675111753,-0.609287185668947
1236,Ba2Sr3Ta4O15,Sr,Ib,35.2,33.21796,33.8081298828125,0.5757431329873338,0.5901695251464858
1237,cCa0.05Ba0.95Y0.5Nb0.5O3,Ba,II,35.2,33.7837,33.02856979370117,0.8781253002543695,-0.755129241943358
1238,BaZn0.2Co0.1333Nb0.6667O3,Ba,Ib,35.5,36.574432,35.8365983581543,1.0073305526104583,-0.7378340148925773
1239,BaEu0.5Ta0.5O3,Ba,II,37.0,35.149605,34.269985122680666,0.7662398813632821,-0.8796196746826155
1240,BaNi0.3Nb0.6Zr0.1O3,Ba,Ib,31.8,31.306849,29.977747077941896,1.6512521849170307,-1.329101448059081
1241,BaSr4Ta4O15,Sr,Ib,31.7,33.72996,34.38406478881836,0.4547486915148816,0.6541033935546849
1242,La5AlTi3O15,Other,II,28.1,29.64027,30.347568130493165,0.6269491038002467,0.7072978973388686
1243,BaZn0.5W0.5O3,Ba,Ia,28.1,22.659576,22.492608757019042,0.3894049708170368,-0.16696765899658317
1244,CaHo0.5Ta0.5O3,Ca,III,28.2,25.71102,25.246144638061523,0.36767262713666027,-0.46487487792968807
1245,LaMg0.5Ti0.5O3,Other,III,29.0,28.116226,28.753033142089844,0.27874370757240535,0.6368069458007817
1246,Ba0.95Sr0.05Zn0.475Ga0.025Ta0.6583O3,Ba,Ib,29.0,32.84619,32.31254768371582,0.555151447690069,-0.5336437225341797
