idx,formula,regime,a_site,is_train,is_holdout,er_measured,er_predicted,ensemble_std,er_cm,delta_lst,delta_tilt,delta_res,sigma_conf,has_cm,cm_approx,gii,gii_norm,tolerance_factor,chi_A,chi_B,d0_per_field,d0_B_fraction,alpha_total,a_off_centering_frac,phase_transition,ordering_proxy,soft_mode_tolerance_weighted,RE_x_chi_A,f_lst
1043,La0.6133Ti0.92Al0.08O3,II,Other,True,False,66.9,64.833084,1.4349209,16.497694,48.216652,-0.0004970313,0.11923629,0.20557551,True,False,0.37786806,0.32409775,0.9761001880938636,1.1,1.5456,0.08446210167514638,0.92,11.297196999999999,0.0,0.0,0.2787693717685874,0.8980121730463546,1.1,2.9226297929880385
1044,Ca0.8Ti0.8Sm0.2Mg0.1Ti0.1O3,III,Ca,True,False,68.0,67.11422,2.3436189,26.542,40.43264,-0.00067623024,0.14025599,0.25891072,True,False,0.5528513,0.47418106,0.9537964020964091,1.034,1.5170000000000001,0.08805231599761787,0.9,11.965,0.0,0.0,0.373243413893885,0.8584167618867683,0.0,1.5233456408710722
1045,CaTi0.6Mg0.1333Nb0.2667O3,III,Ca,True,False,68.0,64.22977,2.622183,21.870686,42.247036,-0.000581629,0.11262538,0.24534681,True,False,0.51090926,0.43820733,0.9545779894855208,1.0,1.525343,0.08392710202813872,0.8667,11.934724,0.0,0.0,0.9963049063687471,0.7254983635687855,0.0,1.931674022479222
1046,Pb0.4Ca0.6Fe0.495Nb0.495Zr0.01O3,II,Ca,True,False,68.7,72.31615,2.0056736,26.785053,45.364727,-0.00041830592,0.16678803,0.21248408,True,False,0.40222856,0.3449918,0.9689831213724696,1.532,1.7111500000000002,0.05212021963415478,0.505,12.752849999999999,0.4,0.0,0.6322591330189424,0.29360188577585833,0.0,1.6936582877024735
1047,La0.6467Ni0.03TiO3,II,Other,True,False,69.4,66.07411,1.6752962,19.335083,46.63015,-0.00051975454,0.10940375,0.21175365,True,False,0.3996807,0.3428065,0.9721735056135404,1.1,1.5507766990291263,0.09046303225017735,0.970873786407767,11.659303,0.0,0.0,0.13413028906079577,0.9438577724403305,1.1,2.411686052757053
1048,Pb0.4Ca0.6Fe0.45Nb0.45Sn0.1O3,II,Ca,True,False,70.3,72.28696,1.5498534,26.267939,45.836082,-0.00042068894,0.18335597,0.2217577,True,False,0.4340368,0.37227374,0.9671017156294214,1.532,1.7395,0.04698109413252221,0.45,12.7635,0.4,0.0,0.8083353713183029,0.2611174632199438,0.0,1.7449439790460912
1049,La0.64Ti0.96Al0.04O3,II,Other,True,False,71.9,70.5955,1.5752623,18.06064,52.404076,-0.00047049663,0.13124743,0.20832558,True,False,0.38763633,0.33247602,0.9747351493731252,1.1,1.5428,0.08798994721909456,0.96,11.492,0.0,0.0,0.1648340709242809,0.9357457433982,1.1,2.901562513842256
1050,Pb0.5Ca0.5Zr0.95Ti0.05O3,III,Ca,True,False,72.0,70.69669,2.6244056,26.674992,43.716534,-0.00026854573,0.30543447,0.3375205,True,False,0.772785,0.6628184,0.9414712493981938,1.665,1.3405,0.12695740260609203,1.0,13.539,0.5,0.0,0.1985152433458726,0.5837121746268802,0.0,1.6388583734158197
1051,La0.64Ti0.96Al0.04O3,II,Other,True,False,72.0,66.81881,1.6880763,18.06064,48.644783,-0.0005096524,0.11389315,0.20832558,True,False,0.38763633,0.33247602,0.9747351493731252,1.1,1.5428,0.08798994721909456,0.96,11.492,0.0,0.0,0.1648340709242809,0.9357457433982,1.1,2.6934141315036455
1052,Pb0.5Ca0.5ZrO3,III,Ca,True,False,74.0,73.82511,1.6113272,25.953053,47.50758,-0.00025207695,0.3647272,0.34638053,True,False,0.7957394,0.6825064,0.9389177306793072,1.665,1.33,0.1296,1.0,13.555,0.5,0.0,-0.0,0.5633506384075843,0.0,1.830519900683746
1053,CaTi0.7Al0.15Ta0.15O3,II,Ca,True,False,65.4,63.44314,1.7495472,25.77965,37.566788,-0.0007893703,0.09748856,0.24022293,True,False,0.49466097,0.42427117,0.9688573974002452,1.0,1.5444999999999998,0.07690223260090356,0.85,11.9025,0.0,0.0,0.9097871735809745,0.7217987610631827,0.0,1.4572264557509509
1054,Pb0.1Fe0.0667W0.0333Pb0.18Ca0.72Fe0.45Nb0.45O3,III,Ca,True,False,65.3,64.0794,0.8025922,24.110746,39.79025,-0.0004410373,0.17884573,0.22493486,True,False,0.44471437,0.3814319,0.9637083256330616,1.3724,1.7441490000000002,0.046039846447934886,0.45,12.462879,0.28,0.0,0.602811085261156,0.2698286940940009,0.0,1.6503118567961357
1055,Pb0.4Ca0.6Mg0.255Nb0.255Sn0.01O3,III,Ca,True,False,65.0,63.31485,1.2364324,10.871678,52.22367,-0.00026101668,0.21976963,0.20326833,True,False,0.36959797,0.3170045,0.9517865151221347,1.532,1.4647115384615386,0.060995952999168164,0.49038461538461536,11.222099999999998,0.4,0.0,0.7748475443432851,0.28004487848785886,0.0,4.803643926908063
1056,La0.3Mg0.15Ti0.85Ca0.7O3,III,Ca,True,False,58.8,54.880287,1.1168059,25.982454,28.80747,-0.0009360019,0.09129868,0.22720115,True,False,0.45226547,0.3879085,0.9601756563917714,1.03,1.5055,0.08613974339973321,0.85,12.157499999999999,0.0,0.0,0.4696767642288788,0.8161493079330057,0.0,1.1087278361004698
1057,CaZr0.5Ti0.5O3,III,Ca,True,False,59.0,57.828156,2.265326,22.514524,35.172626,-0.00039198512,0.14139734,0.35309044,True,False,0.8129394,0.69725883,0.9393806450672196,1.0,1.435,0.10727159453882466,1.0,12.28,0.0,0.0,0.7547602632763848,0.7515045160537757,0.0,1.5622193922465337
1058,La0.6333Ni0.05TiO3,II,Other,True,False,59.6,63.01938,1.0315357,18.977993,43.937138,-0.00052918296,0.10477314,0.2122571,True,False,0.4014375,0.3443133,0.9714128712389736,1.1,1.5576190476190475,0.08978066875235864,0.9523809523809523,11.640697,0.0,0.0,0.19286218626851523,0.9251551154656891,1.1,2.3151625148138684
1059,BaTi0.85Mn0.15O3,Ib,Ba,True,False,60.0,62.251404,1.6724236,32.508236,29.63602,-0.0017376479,0.10888292,0.254384,True,False,0.5390191,0.46231717,1.0583746451374976,0.89,1.5414999999999999,0.0819620854794013,0.85,14.1565,0.0,0.0,0.43836497994695345,0.8003815516331271,0.0,0.9116465132097602
1060,CaTi0.4Mg0.2Ta0.4O3,III,Ca,True,False,60.2,49.46074,2.2904465,22.255766,27.105967,-0.0005721405,0.09957987,0.25807983,True,False,0.5503244,0.4720137,0.9488112538938004,1.0,1.4780000000000002,0.07979489876218117,0.8,12.074000000000002,0.0,0.0,1.0549201679861442,0.49338185202477625,0.0,1.2179300860729754
1061,BaPr0.3Bi0.02Nb0.5O3,II,Ba,True,False,60.7,52.830055,3.904678,13.384011,39.330032,-0.00040670228,0.11642106,0.22208813,True,False,0.4351523,0.37323052,0.9792391650689792,0.912156862745098,1.4237499999999998,0.0712069218735034,0.625,13.9672,0.0196078431372549,0.0,0.6370608960039827,0.36721468690086717,0.0,2.9385833589048906
1062,Ca2Ba3Ta2TiO12,Ib,Ba,True,False,61.0,63.415577,2.049787,0.0,60.56068,-0.0003787817,0.7858566,0.98719084,False,True,0.20094916,0.17235428,1.011679808875938,0.934,1.5133333333333332,0.08488417238353166,1.0,56.33,0.0,0.0,0.719025264184881,0.5271041019328331,0.0,
1063,Ca0.68Nd0.08Ti0.8Sm0.2Al0.2O3,III,Ca,False,True,58.0,54.115456,2.8521247,24.56027,29.431814,-0.0012572892,0.12462692,0.25271595,True,False,0.53388125,0.45791042,0.9636446005120536,1.0470833333333334,1.5540000000000003,0.07380873729123276,0.8,11.5892,0.0,0.0,0.5189358466321948,0.770915680409643,0.0,1.1983505881653582
1064,CaTi0.6Mg0.1333Nb0.2667O3,III,Ca,True,False,62.9,64.22977,2.622183,21.870686,42.247036,-0.000581629,0.11262538,0.24534681,True,False,0.51090926,0.43820733,0.9545779894855208,1.0,1.525343,0.08392710202813872,0.8667,11.934724,0.0,0.0,0.9963049063687471,0.7254983635687855,0.0,1.931674022479222
1065,Pb0.4Ca0.6Mg0.3233Nb0.6467Sn0.03O3,III,Ca,True,False,63.0,60.4588,1.41687,20.477526,39.791847,-0.00033809018,0.18977132,0.20017222,True,False,0.3583893,0.3073908,0.957692495043124,1.532,1.517043,0.06884449338319643,0.6467,12.559624,0.4,0.0,0.7131380659601565,0.371603841926633,0.0,1.9431960188940791
1066,La0.6Ti0.9Al0.1O3,II,Other,True,False,63.0,59.65209,1.3606963,15.8034935,43.74819,-0.00054516713,0.10094514,0.20419279,True,False,0.37291998,0.31985378,0.9767841421796152,1.1,1.5470000000000002,0.08269383259115037,0.9,11.2,0.0,0.0,0.3250829733914482,0.8791057279616535,1.1,2.768260701344295
1067,La0.6533Ni0.02TiO3,II,Other,True,False,63.3,61.20144,2.5185714,19.516184,41.59192,-0.0005729516,0.093906805,0.21151218,True,False,0.39883703,0.3420829,0.972565473127012,1.1,1.5472549019607842,0.09080811848209601,0.9803921568627451,11.668197,0.0,0.0,0.09865360430785726,0.9534955618892275,1.1,2.131150228958694
1068,BaMg0.2W0.2Ti0.6O3,Ib,Ba,True,False,63.9,64.500175,1.708383,24.011019,40.386124,-0.011503739,0.11453812,0.26773262,True,False,0.57936466,0.49692157,1.0500204298823423,0.89,1.658,0.05627531979754245,0.6,13.876,0.0,0.0,1.055856154703594,0.626986516277654,0.0,1.6819829262556496
1069,Pb0.4Ca0.6Mg0.3367Nb0.6733Sn0.01O3,III,Ca,True,False,64.7,61.588734,1.4622804,21.028812,40.369,-0.00033463445,0.19125551,0.19836809,True,False,0.35179797,0.30173743,0.9579083969103932,1.532,1.507800980392157,0.07012075692001087,0.6600980392156863,12.601575999999998,0.4,0.0,0.6498560557258806,0.37938807272927505,0.0,1.9196995056116344
1070,La0.6Ti0.9Al0.1O3,II,Other,True,False,62.6,62.3579,1.3602757,15.8034935,46.44055,-0.00050941866,0.11436151,0.20419279,True,False,0.37291998,0.31985378,0.9767841421796152,1.1,1.5470000000000002,0.08269383259115037,0.9,11.2,0.0,0.0,0.3250829733914482,0.8791057279616535,1.1,2.9386255640248153
1071,SrLa0.5Nb0.5O3,III,Sr,True,False,37.0,33.229954,0.9576143,15.407056,17.652153,-0.00030752487,0.17105177,0.5,True,False,1.5133551,1.0,0.8981141585732536,0.95,1.35,0.0665607499633807,0.5,13.834999999999999,0.0,0.0,0.8086717106532696,0.2694342475719761,0.0,1.1457187537969615
1072,CaLi0.2667Nb0.5333Sn0.2O3,III,Ca,True,False,23.3,23.318996,2.1672144,0.0,21.426174,-0.00037481225,0.38823584,0.99585134,False,True,0.86324245,0.74040383,0.9231360744302164,0.9957890581826794,1.6981862811945996,0.06511337924136207,0.7272603300150006,11.385233,0.21054709086602985,0.0,0.4991551808411346,0.40281614768332275,0.0,
1073,BaLa0.5Ta0.5O3,III,Ba,True,False,37.0,33.254524,0.8195455,15.875515,17.273844,-0.00034841878,0.105514504,0.377747,True,False,0.87494254,0.750439,0.9518745131357372,0.89,1.3,0.0665607499633807,0.5,15.125,0.0,0.0,0.834343828451786,0.14278117697036055,0.0,1.0880808591091375
1074,BaTi0.1Co0.45W0.45O3,Ib,Ba,True,False,24.0,21.936764,1.3727736,19.102285,4.039177,-1.1850603,-0.019638604,0.25513503,True,False,0.5413251,0.464295,1.0303238104182535,0.89,2.0620000000000003,0.009790128901516858,0.1,13.8355,0.0,0.0,1.0016329601118101,0.2278739045517104,0.0,0.2114499391041438
1075,Ba0.98Zn0.5W0.5O2.98,Ia,Ba,True,False,24.0,21.656336,1.4071113,16.865803,4.755565,-0.014084682,0.049052123,0.24785495,True,False,0.51877904,0.44495726,1.0282084112905834,0.89,2.005,0.0,0.0,13.605,0.0,0.0,0.6418029449629123,0.1457687383064125,0.0,0.281964932235957
1076,BaMg0.333Ta0.667O3,Ib,Ba,True,False,24.0,24.529795,0.23562057,22.032959,2.561711,-0.023508612,-0.041367766,0.21273692,True,False,0.40310887,0.34574685,1.029880100729449,0.89,1.4367300000000003,0.07075562717619638,0.667,14.1241,0.0,0.0,0.7729658559084461,0.1941209918440373,0.0,0.11626722493333735
1077,CaIn0.5Ta0.5O3,III,Ca,False,True,24.0,24.20015,3.3565962,17.091196,7.0347795,-0.0005320017,0.07470612,0.39891317,True,False,0.9268991,0.79500216,0.9139021605901604,1.0,1.6400000000000001,0.0591907514450867,0.5,12.31,0.0,0.0,0.8215077695525277,0.13708532408852406,0.0,0.4116025291617977
1078,CaPr0.5Ta0.5O3,III,Ca,True,False,24.0,22.737532,1.1874024,14.416182,8.198476,-0.00034241372,0.12321679,0.5,True,False,1.807145,1.0,0.8747054539282801,1.0,1.315,0.06549670598600167,0.5,12.795,0.0,0.0,0.8215077695525277,0.131205818089242,0.0,0.5686995350086451
1079,BaMg0.283Ta0.567Sn0.15O3,Ib,Ba,True,False,24.0,24.721195,0.48074457,21.578625,3.1745903,-0.016499717,-0.015520446,0.2003823,True,False,0.35915405,0.30804673,1.028138875328001,0.89,1.51523,0.06114231209954033,0.5670000000000001,14.1206,0.0,0.0,1.1704920382951736,0.16531357730670704,0.0,0.14711735803370235
1080,BaTi0.5Ni0.25W0.25O3,Ib,Ba,True,False,24.2,23.715984,0.6101442,24.928478,2.0452867,-3.2151706,-0.042609278,0.2654049,True,False,0.57242405,0.4909686,1.0510574870970408,0.89,1.8375,0.04681221086568402,0.5,13.917499999999999,0.0,0.0,1.09748303588658,0.5456419449192015,0.0,0.08204619231065773
1081,BaHfO3,Ia,Ba,True,False,24.2,24.78476,1.2199692,19.295958,5.474298,-0.0014472167,0.015949976,0.15835679,True,False,0.1920801,0.16474727,1.0087163087068758,0.89,1.3,0.0,0.0,14.299999999999999,0.0,0.0,-0.0,0.5947702147758746,0.0,0.2837017991021747
1082,CaNd0.5Ta0.5O3,III,Ca,False,True,24.4,22.71043,1.207346,14.008681,8.573637,-0.00033655105,0.12845021,0.5,True,False,1.6485882,1.0,0.8760897944612888,1.0,1.3199999999999998,0.0653095665934298,0.5,12.69,0.0,0.0,0.8215077695525277,0.1314134691691933,0.0,0.6120231447914333
1083,BaMg0.33Ta0.63Ti0.017W0.017O3,Ib,Ba,True,False,24.5,24.495611,0.23976696,21.741928,2.805656,-0.024225619,-0.02774607,0.21555331,True,False,0.4128652,0.35411483,1.03055994997444,0.89,1.4523138832997988,0.06859124418896195,0.6509054325955734,14.085650000000001,0.0,0.0,0.9413440256756365,0.20588409915532768,0.0,0.12904356964111002
1084,Ba0.9925Mg0.33Ta0.67O3,Ib,Ba,True,False,24.7,24.198765,0.1883018,21.680569,2.5912614,-0.019466233,-0.053598125,0.21300976,True,False,0.4040582,0.34656107,1.0299997151430065,0.89,1.4373,0.07088552568640581,0.67,14.0917,0.0,0.0,0.7516191238070585,0.19497005725625574,0.0,0.11951999045781503
1085,BaMg0.33Ta0.53Ti0.067W0.067O3,Ib,Ba,True,False,23.6,23.841915,0.76560193,21.379652,2.9020514,-0.40925497,-0.030534763,0.2238228,True,False,0.44098926,0.3782369,1.032445916400471,0.89,1.497585513078471,0.06224110644010541,0.6006036217303823,14.01615,0.0,0.0,1.2542889983852124,0.2395523742191591,0.0,0.13573894467505832
1086,SrHfO3,III,Sr,True,False,23.5,22.961563,1.084825,21.257816,1.717969,-0.0030473433,-0.011172898,0.28981596,True,False,0.6434189,0.551861,0.9517456201752582,0.95,1.3,0.0,0.0,13.299999999999999,0.0,0.0,-0.0,0.5710473721051549,0.0,0.0808158749704109
1087,Sr3Zn0.5Mg0.5Nb2O9,II,Sr,False,True,22.3,30.807495,2.1807747,20.559778,10.167354,-0.0149177015,0.0952821,0.77872795,True,True,0.15055895,0.12913455,0.9701368398887896,0.95,1.56,0.07099946758372738,0.6666666666666666,38.56999999999999,0.0,0.0,0.8354312570562218,0.3880547359555159,0.0,0.4945264486805256
1088,La0.952Na0.048Mg0.5W0.5O3,III,Other,False,True,22.6,25.910503,1.7698859,19.237495,6.6279564,-0.004599975,0.049652625,0.19909163,True,False,0.35444674,0.3040093,0.9478800727377572,1.0918400000000001,1.835,0.0,0.0,12.13008,0.048,0.0,0.7188192983584617,0.14218201091066357,1.0918400000000001,0.3445332357461302
1089,La0.907Na0.0938Mg0.5W0.5O3,III,Other,False,True,22.6,25.435247,1.7423905,18.124823,7.262429,-0.0039438372,0.05194079,0.1959993,True,False,0.34307474,0.2942555,0.9483509339761154,1.084066746602718,1.835,0.0,0.0,12.028469999999999,0.0937250199840128,0.0,0.7188192983584617,0.1422526400964173,1.084066746602718,0.40068965087272856
1090,CaLi0.2333Nb0.4667Sn0.3O3,III,Ca,True,False,22.6,19.708933,2.5042386,0.0,20.4253,-0.00040946147,0.39361686,0.99602586,False,True,0.8884006,0.761982,0.9225345910672564,0.9962166545041757,1.740863440719969,0.056793426064104174,0.6087126646667537,11.464767,0.18916727479121057,0.0,0.5701618614146864,0.3369350935054821,0.0,
1091,Ba0.99Zn0.5W0.5O2.99,Ia,Ba,True,False,23.0,22.132725,1.4146985,17.412909,4.6858015,-0.014889109,0.04890389,0.24785495,True,False,0.51877904,0.44495726,1.0282084112905834,0.89,2.005,0.0,0.0,13.677499999999998,0.0,0.0,0.6418029449629123,0.1457687383064125,0.0,0.26909929294410256
1092,CaLa0.5Ta0.5O3,III,Ca,True,False,23.0,21.561203,1.1668373,14.731372,6.7124853,-0.00036855583,0.11771418,0.5,True,False,2.0187564,1.0,0.8664904205953222,1.0,1.3,0.0665607499633807,0.5,13.045,0.0,0.0,0.8215077695525277,0.12997356308929833,0.0,0.4556592081172073
1093,NdMg0.5Ti0.5O3,III,Other,True,False,23.0,24.240843,0.33531612,18.793713,5.425838,-0.0020274783,0.0233212,0.30059302,True,False,0.6736174,0.57776225,0.9153818694633123,1.14,1.425,0.06763044570776824,0.5,11.535,0.0,0.0,0.8471798873510443,0.4576909347316562,1.14,0.2887049514909587
1094,Ca0.07Mg0.93TiO3,III,Ca,True,False,23.0,21.472954,0.95924795,9.767429,11.686336,-0.001454743,0.020643538,0.6988395,True,False,0.49071765,0.42088896,0.9403314591034302,1.0,1.4291709844559586,0.06888865532375123,0.5181347150259067,10.4088,0.0,1.0,0.589898293018876,0.4872183725924508,0.0,1.1964597848625262
1095,LaAlO3,Ia,Other,True,False,23.4,22.428547,0.61143243,18.004278,4.3873453,-0.0111826835,0.048104823,0.1496284,True,False,0.1530146,0.13124076,1.0085864165761609,1.1,1.61,0.0,0.0,10.91,0.0,0.0,-0.0,0.0,1.1,0.24368349011273877
1096,BaZn0.1667Co0.1667Ta0.2222Nb0.2222Sb0.2222O3,Ib,Ba,True,False,24.9,24.140661,0.51020944,16.892199,7.229232,-0.0017915142,0.021024916,0.11920293,True,False,0.0,0.0,1.0305555388693273,0.89,1.7327809999999997,0.0,0.4444,13.562756999999998,0.0,0.0,1.866655688020703,0.1938695033369119,0.0,0.42796275369476755
1097,BaCo0.3333Ta0.6667O3,Ib,Ba,True,False,25.0,26.157541,0.4878774,24.44181,2.2796788,-0.48478612,-0.07916306,0.19779532,True,False,0.34969595,0.29993454,1.0257325308122245,0.89,1.6266539999999998,0.07138532391180287,0.6667,14.393382999999998,0.0,0.0,0.7072122898763916,0.19486323651224702,0.0,0.09326963919611518
1098,CaEr0.5Ta0.5O3,III,Ca,True,False,26.4,25.905323,1.1224205,14.107062,11.659896,-0.00035142188,0.13871285,0.5,True,False,1.1911294,1.0,0.8949065036725822,1.0,1.37,0.06252175823328772,0.5,12.285,0.0,0.0,0.8215077695525277,0.13423597555088732,0.0,0.8265290107890643
1099,BaTi0.3Zn0.35W0.35O3,Ib,Ba,True,False,26.4,26.326187,2.2703953,21.143354,6.1956334,-1.0252671,0.012467581,0.24881074,True,False,0.52176404,0.44751748,1.037986545414049,0.89,1.8655,0.02887363029412397,0.3,13.885,0.0,0.0,1.1529004491811365,0.3896154491073101,0.0,0.29302982866389127
1100,BaTi0.55Ni0.225W0.225O3,Ib,Ba,True,False,26.5,26.50205,0.4016188,25.69731,2.7901833,-1.9579184,-0.027524132,0.2651543,True,False,0.57167447,0.4903257,1.0520965948450365,0.89,1.80775,0.05137451107300353,0.55,13.94575,0.0,0.0,1.055613658574762,0.5853303526831901,0.0,0.10857880844337402
1101,CaEu0.5Ta0.5O3,III,Ca,True,False,26.8,24.256512,1.2493117,14.006432,10.116825,-0.00033588446,0.1335944,0.5,True,False,1.4066161,1.0,0.8832790428316117,1.0,1.35,0.06429948062655297,0.5,12.525,0.0,0.0,0.8215077695525277,0.13249185642474176,0.0,0.7222985125690826
1102,CaY0.5Ta0.5O3,III,Ca,True,False,27.0,26.11684,0.99334115,13.854187,12.123939,-0.00034889425,0.13906176,0.5,True,False,1.276762,1.0,0.8928445071203412,1.0,1.3599999999999999,0.06285064787451694,0.5,12.285,0.0,0.0,0.8215077695525277,0.13392667606805117,0.0,0.8751101020940457
1103,Ca0.6Ba0.4Y0.5Ta0.5O3,III,Ca,True,False,27.0,27.472824,0.7743886,14.591667,12.770212,-0.00035893428,0.11130484,0.35374177,True,False,0.81460094,0.698684,0.928036918349902,0.956,1.3599999999999999,0.06285064787451694,0.5,13.116999999999999,0.0,0.0,0.8215077695525277,0.1392055377524853,0.0,0.8751715619606726
1104,Ba5Nb2Ta2O15,Ib,Ba,True,False,27.0,28.725739,1.16015,23.014235,5.64599,-0.00512433,0.07063939,0.8694517,True,True,0.522396,0.44805953,1.043329123221327,0.89,1.55,0.08192,1.0,69.67,0.0,0.0,0.7573274750562365,0.43050189455040266,0.0,0.24532599063145052
1105,BaMg0.1333Zn0.2Ta0.6667O3,Ib,Ba,True,False,27.0,26.8231,0.5404074,23.318537,3.5267117,-0.006447143,-0.015703853,0.20152216,True,False,0.36329216,0.311596,1.0278786956123775,0.89,1.504673,0.07105280248344344,0.6667,14.26741,0.0,0.0,1.0202047261635363,0.19443398209056836,0.0,0.15124069318757005
1106,CaZrO3,III,Ca,True,False,27.0,25.413319,1.4378185,18.237528,7.106683,-0.00042363018,0.06953106,0.46079668,True,False,1.0743046,0.921432,0.9139021605901604,1.0,1.33,0.1296,1.0,12.44,0.0,0.0,-0.0,0.5483412963540962,0.0,0.38967358953472203
1107,BaMg0.3Ta0.6Ti0.1O3,Ib,Ba,True,False,26.3,26.124521,0.30299604,22.887728,3.292028,-0.020282902,-0.03495257,0.2168783,True,False,0.41742313,0.35802418,1.032948998481683,0.89,1.447,0.07311126688009142,0.7,14.130999999999998,0.0,0.0,1.0642319702006278,0.27077428042512874,0.0,0.1438337610443466
1108,CaYb0.5Ta0.5O3,III,Ca,True,False,25.8,26.197128,0.88540334,14.2154455,11.8535595,-0.00034236442,0.12846403,0.46719965,True,False,1.0893133,0.93430495,0.8994765925957012,1.0,1.3,0.061770899133693095,0.5,12.205,0.0,0.0,0.8215077695525277,0.13492148888935518,0.0,0.8338507224413051
1109,Sr2AlNbO6,Ib,Sr,True,False,25.0,22.429592,1.053238,21.759096,3.119823,-2.4028308,-0.04649704,0.7880452,True,True,0.18257082,0.15659115,1.010406670978513,0.95,1.605,0.04407558859742286,0.5,24.369999999999997,0.0,0.0,0.8215077695525277,0.29687799870644604,0.0,0.14338017535287312
1110,SmMg0.5Ti0.5O3,III,Other,True,False,25.0,25.335827,0.28281337,18.73566,6.552331,-0.0011450964,0.04898274,0.34569025,True,False,0.79396105,0.6809811,0.9050966799187808,1.17,1.425,0.06763044570776824,0.5,11.344999999999999,0.0,0.0,0.8471798873510443,0.45254833995939037,1.17,0.34972512310748594
1111,NdAlO3,II,Other,True,False,22.3,20.020212,0.5542397,16.184734,3.7860723,-0.01094445,0.06034983,0.18923898,True,False,0.3177316,0.27251866,0.975697729079112,1.14,1.61,0.0,0.0,10.2,0.0,0.0,-0.0,0.0,1.14,0.23392860827987658
1112,Ba4LiTa2SbO12,Ib,Ba,False,True,25.1,38.44729,1.542335,0.0,19.299215,-0.000507809,0.50784266,0.9820138,False,True,0.0,0.0,1.0118139796583825,0.9080000000000001,1.6833333333333331,0.0,0.6666666666666666,52.88,0.2,0.0,0.6978081252417206,0.19763720406832352,0.0,
1113,CaLi0.3Nb0.6Sn0.1O3,III,Ca,True,False,25.2,23.187366,1.9435835,0.0,23.798288,-0.00035071737,0.4235673,0.9956377,False,True,0.8338421,0.71518713,0.9241087387818824,0.9953846153846153,1.6514285714285717,0.07348997952441368,0.8571428571428572,11.306000000000001,0.23076923076923075,0.0,0.3493583452086447,0.47525592280211093,0.0,
1114,BaTi0.5Zn0.25W0.25O3,Ib,Ba,True,False,25.4,25.728893,2.0598292,23.917797,4.4717474,-2.6670802,0.006428966,0.25156006,True,False,0.53030777,0.45484546,1.044609281654728,0.89,1.7725,0.04742101049259463,0.5,13.975,0.0,0.0,1.0936322182168026,0.5493496630485314,0.0,0.18696318059727657
1115,Ba5Nb3TaO15,Ib,Ba,True,False,25.7,31.75697,1.7931103,21.57411,10.039482,-0.0021192003,0.14549743,0.87211543,True,True,0.5361972,0.4598968,1.043329123221327,0.89,1.5750000000000002,0.08192,1.0,69.09,0.0,0.0,0.6248168273542315,0.5022522103088031,0.0,0.46534860534223654
1116,CaSm0.5Ta0.5O3,III,Ca,True,False,25.8,23.797283,1.2833372,14.116789,9.547426,-0.000333167,0.13340092,0.5,True,False,1.4671528,1.0,0.881069841041901,1.0,1.335,0.06461682516217973,0.5,12.594999999999999,0.0,0.0,0.8215077695525277,0.13216047615628515,0.0,0.6763171143239443
1117,BaMg0.3183Ta0.67O3,Ib,Ba,True,False,25.1,24.448948,0.1710274,22.036493,2.4978461,-0.026830912,-0.058560587,0.21372947,True,False,0.40655783,0.34870502,1.030316101647173,0.89,1.4388070423960335,0.07122567547303299,0.6779318020843873,14.115556,0.0,0.0,0.7447924021562792,0.19721386579876377,0.0,0.11335043647825449
1118,BaYb0.5Ta0.5O3,Ib,Ba,True,False,22.1,26.506098,2.0299726,15.859211,10.618467,-0.00059645856,0.029016804,0.14094526,True,False,0.11224123,0.09626941,0.988111147340533,0.89,1.3,0.061770899133693095,0.5,14.285,0.0,0.0,0.8728520051495607,0.14821667210107994,0.0,0.6695457296078601
1119,La0.823Na0.176Mg0.5W0.5O3,III,Other,False,True,22.1,24.251211,1.5202013,16.292759,7.755957,-0.0053644115,0.20785768,0.6347437,True,False,0.3221531,0.27631098,0.949199988903205,1.0700500500500503,1.835,0.0,0.0,11.83287,0.17617617617617617,1.0,0.7444914161569783,0.14237999833548073,1.0700500500500503,0.47603705425213744
1120,Ca5Nb2HfO12,III,Ca,False,True,22.0,36.213585,2.0389204,0.0,25.961538,-0.00032514374,0.35834384,0.9949234,False,True,0.7450289,0.639012,0.9390012506225236,1.0,1.5,0.06182572087313232,0.6666666666666666,49.03,0.0,0.0,0.8015363600749494,0.5634007503735141,0.0,
1121,BaMg0.5W0.5O3,Ia,Ba,True,False,17.0,17.71764,0.6881633,16.033232,2.128778,-0.45165163,0.0072809956,0.2864225,True,False,0.6337739,0.54358846,1.0331997142580136,0.89,1.835,0.0,0.0,13.39,0.0,0.0,0.7958356517540113,0.14502004286129797,0.0,0.13277285577854794
1122,BaMg0.34W0.35Ti0.31O3,Ib,Ba,True,False,17.1,14.881045,0.5426407,19.523315,1.863191,-6.4389353,-0.0665252,0.27604342,True,False,0.6038391,0.51791334,1.042128631905162,0.89,1.7488000000000001,0.029431846308710524,0.31,13.6491,0.0,0.0,1.2192219474521182,0.3975166177593577,0.0,0.09543415142356716
1123,BaNi0.5W0.5O3,Ia,Ba,True,False,17.1,18.104897,0.7535465,19.140003,0.9778369,-2.0053396,-0.0076029776,0.27158505,True,False,0.5907681,0.5067023,1.0407781962696858,0.89,2.135,0.0,0.0,13.635,0.0,0.0,0.7444914161569783,0.1438832705595471,0.0,0.051088649254652674
