sample_idx,feature_name,shap_value
7,f_47,0.2894873615104539
7,f_48,0.7155894534652834
7,f_49,0.10698412651147063
7,f_50,0.7452119744578565
7,f_51,0.6001459450731617
7,f_52,-0.9144190507354852
7,f_53,0.49822133931183044
7,f_54,0.4559934985107143
7,f_55,1.2053982769757916
7,f_56,0.4246084238279646
7,f_57,0.1097919379218578
7,f_58,-0.09149018364636302
7,f_59,-0.34712548297588414
7,f_60,0.0012528452330962203
7,f_61,0.3423228221969502
7,f_62,1.0837838582286532
7,f_63,11.685316896838062
7,f_64,2.6003322607496444
7,f_65,0.05081241418199596
7,f_66,-0.9421845743074344
7,f_67,0.171016597248077
7,f_68,0.4679010814097361
7,f_69,1.2457510899471296
7,f_70,1.332338951596367
7,f_71,-0.14477482972605327
7,f_72,-0.5046636215328492
7,f_73,0.25138179698897195
7,f_74,0.02623363367954144
7,f_75,0.0
7,f_76,0.0
7,f_77,0.3993242658866239
7,f_78,0.37339208705876037
7,f_79,-0.339946004891396
7,f_80,0.571677045768539
7,f_81,-0.6585869969834994
7,f_82,-0.5972183315104496
7,f_83,-0.48691345493643967
7,f_84,0.42362249126515067
7,f_85,0.9842219242358273
7,f_86,0.1657764033531896
7,f_87,-0.14108489784412712
7,f_88,0.20934965894921023
7,f_89,-0.0029333298298249134
7,f_90,-0.27849596429595885
7,f_91,-0.6069948096200306
7,f_92,0.6782699246592558
7,f_93,0.08606421377736378
7,f_94,0.5117381339960458
7,f_95,0.0
7,f_96,-0.08526481876189923
7,f_97,-0.143358282973652
7,f_98,-0.020833692653121006
7,f_99,0.046148388107782434
7,f_100,0.26184560376546173
7,f_101,-0.8579229919245569
7,f_102,5.334228421973848
7,f_103,6.68056040866486
7,f_104,2.706341950893402
7,f_105,-0.07717432663077489
7,f_106,-0.04022888619146002
7,f_107,-0.003359458846971393
8,f_0,0.03758811988877346
8,f_1,-3.1629230646696165
8,f_2,0.17652019376276715
8,f_3,0.08931501490862283
8,f_4,0.08620701832819527
8,f_5,0.5066055932288214
8,f_6,-1.663616498644025
8,f_7,-0.7004571997488529
8,f_8,-0.3135053333224265
8,f_9,-0.8840942965804104
8,f_10,0.2862501034593726
8,f_11,-0.03494555287089696
8,f_12,-2.4987115770130073
8,f_13,-2.847500722065888
8,f_14,0.027871901331491585
8,f_15,-2.2588453945910367
8,f_16,0.04409454178317315
8,f_17,0.46191233955873046
8,f_18,1.6031116126939196
8,f_19,0.38078036113737773
8,f_20,0.2460957400235472
8,f_21,0.32784067708805426
8,f_22,1.116356184475472
8,f_23,0.8609860846007722
8,f_24,1.1190244470643245
8,f_25,-0.627898634706851
8,f_26,0.6430119648023452
8,f_27,-0.7014734390421158
8,f_28,-0.4375418763035153
