line0_x,line0_y,errorbar1_x,errorbar1_y,scatter2_x,scatter2_y,errorbar3_x,errorbar3_y,scatter4_x,scatter4_y,errorbar5_x,errorbar5_y,scatter6_x,scatter6_y,errorbar7_x,errorbar7_y,scatter8_x,scatter8_y,errorbar9_x,errorbar9_y,scatter10_x,scatter10_y,ref_line_value,ref_line_label
1.3690909090909091,1.2896698488193081,,,,,,,,,,,,,,,,,,,,,,
1.3727272727272728,1.2789653445685945,,,,,,,,,,,,,,,,,,,,,,
1.3763636363636365,1.2682608403178808,,,,,,,,,,,,,,,,,,,,,,
1.3800000000000001,1.2575563360671662,,,,,,,,,,,,,,,,,,,,,,
1.3836363636363636,1.2468518318164534,,,,,,,,,,,,,,,,,,,,,,
1.3872727272727272,1.2361473275657389,,,,,,,,,,,,,,,,,,,,,,
1.3909090909090909,1.2254428233150252,,,,,,,,,,,,,,,,,,,,,,
1.3945454545454545,1.2147383190643115,,,,,,,,,,,,,,,,,,,,,,
1.3981818181818182,1.2040338148135978,,,,,,,,,,,,,,,,,,,,,,
1.4018181818181819,1.1933293105628842,,,,,,,,,,,,,,,,,,,,,,
1.4054545454545455,1.1826248063121696,,,,,,,,,,,,,,,,,,,,,,
1.4090909090909092,1.171920302061456,,,,,,,,,,,,,,,,,,,,,,
1.4127272727272728,1.1612157978107422,,,,,,,,,,,,,,,,,,,,,,
1.4163636363636363,1.1505112935600286,,,,,,,,,,,,,,,,,,,,,,
1.42,1.139806789309315,,,,,,,,,,,,,,,,,,,,,,
1.4236363636363636,1.1291022850586012,,,,,,,,,,,,,,,,,,,,,,
1.4272727272727272,1.1183977808078867,,,,,,,,,,,,,,,,,,,,,,
1.430909090909091,1.107693276557173,,,,,,,,,,,,,,,,,,,,,,
1.4345454545454546,1.0969887723064593,,,,,,,,,,,,,,,,,,,,,,
1.4381818181818182,1.0862842680557456,,,,,,,,,,,,,,,,,,,,,,
1.4418181818181819,1.075579763805032,,,,,,,,,,,,,,,,,,,,,,
1.4454545454545453,1.0648752595543183,,,,,,,,,,,,,,,,,,,,,,
1.449090909090909,1.0541707553036046,,,,,,,,,,,,,,,,,,,,,,
