scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y,scatter6_x,scatter6_y,scatter7_x,scatter7_y,scatter8_x,scatter8_y,ref_line_value,ref_line_label
,,1.0253997077432868,39.47358,0.9252168894585556,28.596848,0.940172942767403,124.661255,0.9596138739151179,47.93488,,,,,,,,,,
,,1.0080474620495916,41.233757,0.9254300730736382,25.953781,0.9337879283374294,117.930435,0.9665446385843357,49.58168,,,,,,,,,,
,,1.0080474620495916,41.162167,0.9275673249745011,27.658718,0.9575036962201877,118.252464,0.9729655280298236,48.748096,,,,,,,,,,
,,1.0080474620495916,41.090584,0.9323042054641574,23.03384,0.9706499437998767,43.66632,1.0036354313615512,51.05224,,,,,,,,,,
,,1.0080474620495916,41.01901,0.8981141585732536,27.36756,0.969064182482975,45.148796,0.9784982281648889,56.813812,,,,,,,,,,
,,0.9705387192756534,47.386127,0.9066290106409909,34.033527,0.9627945276419995,118.56636,0.9705034438674621,59.550842,,,,,,,,,,
,,0.9858227935949551,47.969776,0.9132256746565688,35.694496,0.9608344846048293,112.52335,0.9761001880938637,64.833084,,,,,,,,,,
,,0.9705387192756534,46.99154,0.9155155042488238,33.809593,0.9589427589502661,106.65071,0.9721735056135404,66.07411,,,,,,,,,,
,,1.0064610611128437,43.781796,0.9173975598765621,33.836357,0.9333087764904386,101.80992,0.9747351493731251,70.5955,,,,,,,,,,
,,1.0064610611128437,42.311543,0.9205515739490236,32.342663,0.9637218553407415,121.04042,0.9747351493731251,66.81881,,,,,,,,,,
,,0.9886093411581697,46.762806,0.9228783357397953,31.300283,0.961437342231009,114.46061,0.9601756563917714,54.880287,,,,,,,,,,
,,0.9862111735212278,46.34574,0.9252168894585556,30.75056,0.9589427589502661,106.65071,0.9714128712389736,63.01938,,,,,,,,,,
,,0.9838130058842858,44.80736,0.9254300730736382,31.40092,0.9564462735984183,100.45786,0.9767841421796151,59.65209,,,,,,,,,,
,,0.9814148382473439,44.133717,0.9472562540423559,23.987074,0.9539769791070379,95.919556,0.972565473127012,61.20144,,,,,,,,,,
,,0.9871986543129097,46.384724,0.9275673249745011,29.444519,0.9515723992571631,92.21831,0.9767841421796151,62.3579,,,,,,,,,,
,,0.9833897998307078,45.086437,0.9323042054641574,28.04566,0.9489728534735145,86.62566,0.9478800727377572,25.910503,,,,,,,,,,
,,0.975772090866304,44.414196,0.9080638745511167,33.70249,0.9468002795484033,83.04742,0.9483509339761154,25.435247,,,,,,,,,,
,,0.9814148382473439,44.44417,0.8981141585732536,33.077484,0.9441379494797719,78.2658,1.0085864165761607,22.428547,,,,,,,,,,
,,0.9814148382473439,44.56883,0.983198657806509,42.910812,0.9582828546521628,104.82051,0.949199988903205,24.251211,,,,,,,,,,
,,0.9795809453485059,44.791283,0.983198657806509,43.364464,0.9612834013444009,122.89586,0.9495894862184898,23.219858,,,,,,,,,,
,,1.0323759005323594,30.325718,0.9844035581224483,40.16647,0.9554681127012618,102.456314,0.9623346726207452,33.40243,,,,,,,,,,
,,1.0326705283578537,23.865429,0.9511145489105782,42.503876,0.9486869034373131,95.3983,1.0050248666610828,35.110718,,,,,,,,,,
,,1.0479524428220128,71.20595,0.9877930440579413,46.715218,0.9608344846048293,112.60176,0.9906673685659244,32.604275,,,,,,,,,,
