scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,ref_line_value,ref_line_label
,,0.24807855,2.5547579999999996,0.9954364,0.4165339999999986,0.8055278,0.6401749999999993,,
,,0.11920293,0.9183409999999981,0.19061972,2.614839999999994,0.26030993,0.592376999999999,,
,,0.11920293,0.27032700000000176,0.22225638,1.4164049999999975,0.26893538,1.0966499999999968,,
,,0.1510961,1.8016540000000028,0.99157256,5.146202000000002,0.23842101,1.547654999999999,,
,,0.9820138,13.291013999999997,0.17921053,0.8759399999999999,0.24915516,1.853749999999998,,
,,0.19896,1.9716750000000047,0.9910027,3.7568780000000004,0.22622642,0.7977480000000057,,
,,0.19461554,0.7706480000000013,0.98978215,8.946453999999996,0.2544877,2.4854580000000013,,
,,0.25413924,0.47147000000000006,0.25506416,4.938860000000005,0.24915516,2.9045029999999983,,
,,0.22236702,0.5279699999999998,0.18915397,0.6643399999999957,0.25662962,0.9167300000000012,,
,,0.2123523,0.20518900000000073,0.1807734,0.0013569999999987203,0.25509393,1.1520100000000042,,
,,0.20364681,1.759839999999997,0.15887266,2.3551569999999984,0.25216734,0.18817699999999604,,
,,0.19450484,0.8649850000000008,0.8469585,1.7053940000000054,0.24913368,1.6162499999999937,,
,,0.6899879,0.9909400000000019,0.8282591,1.4641739999999999,0.24607591,1.3375499999999931,,
,,0.21270959,0.5876659999999987,0.8496126,4.351229999999994,0.24310055,2.7381500000000045,,
,,0.20843501,0.4487640000000006,0.991084,0.9773199999999989,0.2513043,0.9868999999999986,,
,,0.20431884,0.7131030000000003,0.99096537,2.41592,0.24258855,2.7579960000000057,,
,,0.20035598,0.8596380000000003,0.8469585,2.55762,0.24534681,1.7013000000000034,,
,,0.26497424,1.2957579999999993,0.8533169,1.5306300000000022,0.24825418,4.528595000000003,,
