hist0_values,bar1_x,bar1_height,line2_x,line2_y
0.2676639999999999,,,-14.62403428762542,2.817095765648694
-3.791862000000002,,,-14.438330421404684,2.932953712518503
1.217373000000002,,,-14.252626555183948,3.0519434045515457
1.210529000000001,,,-14.066922688963214,3.1740620384712734
1.281962,,,-13.881218822742477,3.2993015775764096
-17.578490000000002,,,-13.695514956521741,3.4276485599039592
5.801936999999999,,,-13.509811090301005,3.559083913561978
-12.450872999999998,,,-13.32410722408027,3.6935827801188785
-12.015946,,,-13.138403357859534,3.831114346940155
-7.905464000000002,,,-12.952699491638798,3.971641689363541
-9.158752,,,-12.766995625418062,4.115121623600182
1.3361600000000031,,,-12.581291759197327,4.261504571241641
0.6829070000000002,,,-12.395587892976591,4.410734436240926
0.8162669999999999,,,-12.209884026755855,4.5627484952197905
3.3520269999999996,,,-12.024180160535119,4.7174773019342995
1.522634,,,-11.838476294314384,4.874844606706123
2.0740499999999997,,,-11.652772428093648,5.0347672915981265
0.1304969999999983,,,-11.467068561872912,5.197155322079411
1.7512110000000014,,,-11.281364695652176,5.361911715887418
-3.6495399999999982,,,-11.09566082943144,5.528932529752571
5.136700000000001,,,-10.909956963210705,5.698106864604708
-0.37589000000000183,,,-10.724253096989969,5.869316889830088
-12.13131,,,-10.538549230769233,6.0424378870931905
-10.914520000000003,,,-10.352845364548497,6.217338314179067
-15.72455,,,-10.167141498327762,6.393879889249812
-3.715218,,,-9.981437632107026,6.571917695842827
0.7460780000000042,,,-9.79573376588629,6.751300308869426
1.0093200000000024,,,-9.610029899665554,6.931869941800048
2.025123999999998,,,-9.42432603344482,7.113462615147122
0.26274000000000086,,,-9.238622167224083,7.2959083462789724
6.999949999999998,,,-9.052918301003347,7.479031360518072
0.7238200000000035,,,-8.86721443478261,7.662650323395087
14.869433999999998,,,-8.681510568561876,7.846578593846607
-9.238377,,,-8.49580670234114,8.030624498059684
5.849814000000002,,,-8.310102836120404,8.21459162358077
23.818039999999996,,,-8.124398969899667,8.398279133220528
1.4706599999999952,,,-7.938695103678931,8.581482098200045
-5.2530749999999955,,,-7.752991237458197,8.763991849898135
0.9658000000000015,,,-7.567287371237461,8.945596349474702
21.688964999999996,,,-7.3815835050167244,9.126080574561309
27.173339999999996,,,-7.19587963879599,9.305226922128341
-1.3722099999999955,,,-7.010175772575252,9.482815626558061
-3.493530000000007,,,-6.824471906354518,9.65862519187571
-0.11526400000000336,,,-6.638768040133783,9.832432837016366
3.884543999999998,,,-6.453064173913045,10.004014952934291
-0.20015000000000072,,,-6.267360307692311,10.173147570294361
1.6895699999999998,,,-6.081656441471573,10.33960683642222
-8.507494999999999,,,-5.895952575250838,10.503169500131255
-3.310502999999997,,,-5.710248709030104,10.663613402991286
-2.835246999999999,,,-5.524544842809366,10.820717975555386
-13.347290000000001,,,-5.3388409765886315,10.974264737018924
-2.151211,,,-5.153137110367894,11.124037796748185
-14.213585000000002,,,-4.967433244147159,11.26982435608533
-4.199714,,,-4.781729377926425,11.411415208812567
-2.419857999999998,,,-4.596025511705687,11.548605238640846
-18.352116000000002,,,-4.410321645484952,11.681193912077678
-15.216804999999997,,,-4.224617779264218,11.808985765025199
-2.6473200000000006,,,-4.03891391304348,11.931790881462616
-1.3448309999999992,,,-3.8532100468227455,12.049425362577974
-11.626835,,,-3.6675061806020075,12.161711784731533
-6.118409999999997,,,-3.481802314381273,12.26847964465793
-6.469389999999997,,,-3.2960984481605387,12.369565790346195
-3.6549699999999987,,,-3.1103945819398007,12.464814836075469
-4.8871269999999996,,,-2.9246907157190662,12.55407956013016
-2.1149869999999993,,,-2.738986849498332,12.63722128377081
