scatter0_x,scatter0_y,line1_x,line1_y,ref_line_value,ref_line_label
25.910503,3.310502999999997,66.31851982914573,17.90600035386935,,
25.435247,2.835246999999999,66.88751031155779,18.059627784120604,,
38.44729,13.347290000000001,67.45650079396985,18.213255214371863,,
24.251211,2.151211,68.02549127638191,18.366882644623118,,
36.213585,14.213585000000002,68.59448175879398,18.520510074874373,,
24.999714,4.199714,69.16347224120604,18.674137505125632,,
23.219858,2.419857999999998,69.73246272361808,18.827764935376884,,
39.352116,18.352116000000002,70.30145320603015,18.981392365628142,,
35.916805,15.216804999999997,70.87044368844221,19.135019795879398,,
22.64732,2.6473200000000006,71.43943417085427,19.288647226130653,,
21.344831,1.3448309999999992,72.00842465326633,19.44227465638191,,
31.626835,11.626835,72.5774151356784,19.595902086633167,,
39.31841,6.118409999999997,73.14640561809045,19.749529516884426,,
40.46939,6.469389999999997,73.71539610050252,19.90315694713568,,
37.65497,3.6549699999999987,74.28438658291458,20.056784377386936,,
36.887127,4.8871269999999996,74.85337706532664,20.210411807638195,,
38.314987,2.1149869999999993,75.42236754773869,20.364039237889447,,
36.35043,0.6504300000000001,75.99135803015075,20.517666668140702,,
22.0251,5.474900000000002,76.56034851256283,20.671294098391964,,
33.036644,5.036644000000003,77.12933899497487,20.824921528643216,,
30.534184,2.5341839999999998,77.69832947738693,20.978548958894475,,
,,78.267319959799,21.13217638914573,,
,,78.83631044221106,21.285803819396985,,
,,79.40530092462312,21.439431249648244,,
,,79.97429140703518,21.5930586798995,,
,,80.54328188944724,21.74668611015076,,
,,81.1122723718593,21.900313540402014,,
,,81.68126285427137,22.05394097065327,,
,,82.25025333668343,22.207568400904528,,
,,82.81924381909548,22.36119583115578,,
,,83.38823430150754,22.514823261407038,,
,,83.9572247839196,22.668450691658293,,
,,84.52621526633166,22.82207812190955,,
,,85.09520574874372,22.975705552160807,,
,,85.66419623115578,23.129332982412063,,
,,86.23318671356785,23.28296041266332,,
,,86.80217719597991,23.436587842914577,,
,,87.37116767839197,23.590215273165832,,
,,87.94015816080402,23.743842703417087,,
,,88.50914864321608,23.897470133668342,,
,,89.07813912562814,24.0510975639196,,
,,89.6471296080402,24.204724994170856,,
,,90.21612009045226,24.35835242442211,,
,,90.78511057286433,24.51197985467337,,
,,91.35410105527639,24.665607284924626,,
,,91.92309153768845,24.819234715175885,,
,,92.49208202010051,24.97286214542714,,
,,93.06107250251257,25.126489575678395,,
,,93.63006298492462,25.28011700592965,,
,,94.19905346733668,25.433744436180906,,
,,94.76804394974874,25.587371866432164,,
,,95.3370344321608,25.74099929668342,,
,,95.90602491457287,25.894626726934675,,
,,96.47501539698493,26.048254157185934,,
,,97.04400587939699,26.20188158743719,,
,,97.61299636180905,26.355509017688448,,
,,98.18198684422111,26.509136447939703,,
,,98.75097732663318,26.662763878190958,,
,,99.31996780904522,26.816391308442213,,
,,99.88895829145729,26.97001873869347,,
,,100.45794877386935,27.123646168944724,,
,,101.02693925628141,27.277273599195983,,
,,101.59592973869347,27.430901029447238,,
,,102.16492022110553,27.584528459698497,,
,,102.7339107035176,27.738155889949752,,
,,103.30290118592966,27.891783320201007,,
,,103.87189166834172,28.045410750452266,,
,,104.44088215075378,28.19903818070352,,
,,105.00987263316583,28.352665610954777,,
,,105.57886311557789,28.506293041206032,,
,,106.14785359798995,28.659920471457287,,
,,106.71684408040201,28.813547901708546,,
,,107.28583456281407,28.9671753319598,,
,,107.85482504522614,29.12080276221106,,
,,108.4238155276382,29.274430192462315,,
,,108.99280601005026,29.42805762271357,,
,,109.56179649246232,29.58168505296483,,
,,110.13078697487438,29.735312483216084,,
,,110.69977745728643,29.88893991346734,,
,,111.26876793969849,30.042567343718595,,
,,111.83775842211055,30.19619477396985,,
,,112.40674890452262,30.34982220422111,,
,,112.97573938693468,30.503449634472364,,
,,113.54472986934674,30.657077064723623,,
,,114.1137203517588,30.81070449497488,,
,,114.68271083417086,30.964331925226134,,
,,115.25170131658292,31.117959355477392,,
,,115.82069179899499,31.271586785728648,,
,,116.38968228140703,31.425214215979903,,
,,116.9586727638191,31.578841646231158,,
,,117.52766324623116,31.732469076482413,,
,,118.09665372864322,31.886096506733672,,
,,118.66564421105528,32.03972393698493,,
,,119.23463469346734,32.19335136723618,,
,,119.8036251758794,32.34697879748744,,
,,120.37261565829147,32.5006062277387,,
,,120.94160614070353,32.654233657989955,,
,,121.51059662311557,32.80786108824121,,
,,122.07958710552764,32.961488518492466,,
,,122.6485775879397,33.11511594874372,,
,,123.21756807035176,33.26874337899498,,
,,123.78655855276382,33.42237080924623,,
,,124.35554903517588,33.575998239497494,,
,,124.92453951758795,33.72962566974875,,
,,125.49353,33.883253100000005,,
