line0_x,line0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y
,,,,47.25,42.59299087524414,24.0,101.50439453125,42.29999923706055,45.72293472290039,,
,,,,66.0,39.972618103027344,26.399999618530273,27.13862991333008,41.0,37.20057678222656,,
,,,,75.0,30.558061599731445,33.0,20.97052001953125,40.0,48.4000244140625,,
,,,,83.0,30.903430938720703,24.100000381469727,28.128320693969727,133.0,30.56905746459961,,
,,,,48.0,42.2686767578125,31.399999618530273,23.767974853515625,133.89999389648438,73.34673309326172,,
,,,,61.0,33.43370819091797,23.5,55.87574768066406,136.0,71.98757934570312,,
,,,,64.0,33.57378387451172,23.399999618530273,57.07315826416016,37.0,26.92437744140625,,
,,,,45.0,41.87127685546875,23.299999237060547,57.90739440917969,142.0,31.16730308532715,,
,,,,41.560001373291016,39.984718322753906,24.899999618530273,47.201072692871094,37.0,26.314708709716797,,
,,,,44.70000076293945,44.17319107055664,26.299999237060547,47.26348876953125,23.5,29.151935577392575,,
,,,,49.29999923706055,42.79085540771485,25.100000381469727,29.461071014404297,22.299999237060547,34.863059997558594,,
,,,,55.20000076293945,55.12055969238281,34.20000076293945,35.13977813720703,25.0,25.164535522460938,,
,,,,54.900001525878906,63.36210250854492,29.799999237060547,33.12474822998047,18.299999237060547,27.341590881347656,,
,,,,42.0,27.97821998596191,23.700000762939453,57.578407287597656,19.0,25.17230987548828,,
,,,,43.61000061035156,43.68421173095703,23.299999237060547,77.82658386230469,16.0,15.901561737060549,,
,,,,43.36000061035156,45.03014373779297,23.5,48.33612060546875,20.700000762939453,20.95623779296875,,
,,,,25.399999618530273,36.21122360229492,18.0,32.20514678955078,20.799999237060547,29.42837905883789,,
,,,,43.099998474121094,49.60380554199219,32.0,29.246976852416992,21.200000762939453,26.26332092285156,,
,,,,42.29999923706055,47.576656341552734,25.0,29.188385009765625,20.700000762939453,36.64360046386719,,
,,,,28.700000762939453,38.06988906860352,41.0,36.33304977416992,20.0,35.83172607421875,,
,,,,33.599998474121094,40.354496002197266,30.0,30.48198127746582,27.100000381469727,22.12842559814453,,
,,,,39.400001525878906,42.989967346191406,39.0,39.996551513671875,27.100000381469727,22.50650405883789,,
,,,,60.0,42.65021133422851,24.0,28.36584854125977,33.20000076293945,41.29404067993164,,
,,,,47.0,48.509090423583984,24.399999618530273,28.323894500732425,33.79999923706055,36.87317657470703,,
,,,,51.0,39.79473114013672,24.299999237060547,31.01329040527344,34.0,27.50531768798828,,
,,,,58.900001525878906,44.139495849609375,24.0,30.35516929626465,33.0,35.67252731323242,,
,,,,43.900001525878906,39.49656677246094,29.799999237060547,44.273681640625,32.0,24.355945587158203,,
,,,,52.29999923706055,44.021202087402344,26.5,40.632450103759766,32.0,28.409189224243164,,
,,,,28.0,34.213462829589844,24.200000762939453,37.5412483215332,32.0,29.52373504638672,,
,,,,48.0,41.00237274169922,21.600000381469727,34.85564422607422,32.0,28.49429702758789,,
,,,,45.099998474121094,44.48923110961914,20.0,32.4808235168457,32.5,35.87995147705078,,
,,,,47.79999923706055,46.05144500732422,22.0,39.16802215576172,36.0,27.56276512145996,,
