band0_x,band0_lo,band0_hi,line1_x,line1_y,scatter2_x,scatter2_y
45.175879396984925,30.799054517674577,59.55270427629527,45.175879396984925,45.175879396984925,20.96,19.437366
45.90452261306533,31.527697733754984,60.28134749237568,45.90452261306533,45.90452261306533,22.06,19.98595
46.63316582914573,32.25634094983538,61.00999070845608,46.63316582914573,46.63316582914573,20.0,19.869503
47.36180904522613,32.98498416591578,61.73863392453648,47.36180904522613,47.36180904522613,20.0,18.248789
48.09045226130654,33.71362738199619,62.467277140616886,48.09045226130654,48.09045226130654,22.0,25.64954
48.81909547738694,34.44227059807659,63.195920356697286,48.81909547738694,48.81909547738694,28.0,22.8633
49.54773869346734,35.17091381415699,63.924563572777686,49.54773869346734,49.54773869346734,22.15,22.52589
50.276381909547744,35.899557030237396,64.65320678885809,50.276381909547744,50.276381909547744,32.0,44.13131
51.005025125628144,36.628200246317796,65.38185000493849,51.005025125628144,51.005025125628144,34.0,44.91452
51.733668341708544,37.356843462398196,66.11049322101888,51.733668341708544,51.733668341708544,31.0,46.72455
52.46231155778895,38.0854866784786,66.8391364370993,52.46231155778895,52.46231155778895,43.0,46.715218
53.19095477386935,38.814129894559,67.5677796531797,53.19095477386935,53.19095477386935,43.7,42.953922
53.91959798994975,39.5427731106394,68.2964228692601,53.91959798994975,53.91959798994975,44.0,42.99068
54.64824120603016,40.27141632671981,69.02506608534051,54.64824120603016,54.64824120603016,45.0,42.974876
55.37688442211056,41.00005954280021,69.75370930142091,55.37688442211056,55.37688442211056,37.2,36.93726
56.10552763819096,41.72870275888061,70.48235251750131,56.10552763819096,56.10552763819096,37.0,30.00005
56.83417085427136,42.457345974961015,71.21099573358171,56.83417085427136,56.83417085427136,42.0,41.27618
57.56281407035176,43.185989191041415,71.93963894966211,57.56281407035176,57.56281407035176,42.0,27.130566
58.29145728643216,43.914632407121815,72.66828216574251,58.29145728643216,58.29145728643216,40.0,49.238377
59.02010050251257,44.64327562320222,73.39692538182291,59.02010050251257,59.02010050251257,49.4,43.550186
59.74874371859297,45.37191883928262,74.12556859790331,59.74874371859297,59.74874371859297,101.0,77.18196
60.47738693467337,46.10056205536302,74.85421181398371,60.47738693467337,60.47738693467337,99.0,97.52934
61.206030150753776,46.82920527144343,75.58285503006412,61.206030150753776,61.206030150753776,103.0,108.253075
61.934673366834176,47.55784848752383,76.31149824614452,61.934673366834176,61.934673366834176,108.0,107.0342
62.663316582914575,48.28649170360423,77.04014146222492,62.663316582914575,62.663316582914575,141.0,119.311035
63.39195979899498,49.015134919684634,77.76878467830534,63.39195979899498,63.39195979899498,141.0,113.82666
64.12060301507537,49.74377813576503,78.49742789438572,64.12060301507537,64.12060301507537,119.0,120.37221
64.84924623115579,50.47242135184544,79.22607111046614,64.84924623115579,64.84924623115579,122.0,125.49353
65.57788944723619,51.20106456792584,79.95471432654654,65.57788944723619,65.57788944723619,52.3,52.415264
66.30653266331659,51.92970778400624,80.68335754262694,66.30653266331659,66.30653266331659,58.0,54.115456
67.03517587939699,52.65835100008664,81.41200075870734,67.03517587939699,67.03517587939699,24.0,24.20015
67.76381909547739,53.38699421616704,82.14064397478774,67.76381909547739,67.76381909547739,24.4,22.71043
68.49246231155779,54.11563743224744,82.86928719086814,68.49246231155779,68.49246231155779,22.3,30.807495
69.2211055276382,54.84428064832785,83.59793040694855,69.2211055276382,69.2211055276382,22.6,25.910503
69.9497487437186,55.57292386440825,84.32657362302895,69.9497487437186,69.9497487437186,22.6,25.435247
70.678391959799,56.30156708048865,85.05521683910935,70.678391959799,70.678391959799,25.1,38.44729
71.4070351758794,57.03021029656905,85.78386005518975,71.4070351758794,71.4070351758794,22.1,24.251211
72.1356783919598,57.75885351264945,86.51250327127015,72.1356783919598,72.1356783919598,22.0,36.213585
72.8643216080402,58.48749672872985,87.24114648735055,72.8643216080402,72.8643216080402,20.8,24.999714
73.59296482412061,59.216139944810266,87.96978970343096,73.59296482412061,73.59296482412061,20.8,23.219858
74.32160804020101,59.944783160890665,88.69843291951136,74.32160804020101,74.32160804020101,21.0,39.352116
75.05025125628141,60.673426376971065,89.42707613559176,75.05025125628141,75.05025125628141,20.7,35.916805
