scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y
,,,,,,2.70092,117.86781
,,,,,,0.9622613,109.34609
,,,,,,2.4011054,119.44385
,,,,,,1.6504542,116.37457
,,,,,,1.9862851,120.37221
,,,,,,1.9637136,120.2227
,,,,,,2.5365,126.84303
,,,,,,3.3294282,121.094925
,,,,,,1.6967665,129.398
,,,,,,2.9694648,123.931725
,,,,,,1.5932968,58.75181
,,,,,,2.4053373,52.415264
,,,,,,1.3219886,52.079266
,,,,,,1.6369404,50.746254
,,,,,,2.7598517,54.841377
,,,,,,3.5562987,46.263702
,,,,,,1.3283541,55.725136
,,,,,,3.5562987,46.263702
,,,,,,3.6230817,51.127014
,,,,,,1.6727839,53.87165
,,,,,,0.97789377,47.93488
,,,,,,0.71883756,48.93792
,,,,,,2.1612294,51.13455
,,,,,,1.3213414,55.799885
,,,,,,1.1168059,54.880287
,,,,,,1.203355,52.86906
,,,,,,2.3436189,67.11422
,,,,,,2.622183,64.22977
,,,,,,2.6244056,70.69669
,,,,,,1.6113272,73.82511
,,,,,,0.8025922,64.0794
,,,,,,1.2364324,63.31485
,,,,,,1.1168059,54.880287
,,,,,,2.265326,57.828156
,,,,,,2.2904465,49.46074
,,,,,,2.8521247,54.115456
,,,,,,2.622183,64.22977
,,,,,,1.41687,60.4588
,,,,,,1.4622804,61.588734
,,,,,,0.9576143,33.229954
,,,,,,2.1672144,23.318996
,,,,,,0.8195455,33.254524
,,,,,,3.3565962,24.20015
,,,,,,1.1874024,22.737532
,,,,,,1.207346,22.71043
,,,,,,1.084825,22.961563
,,,,,,1.7698859,25.910503
,,,,,,1.7423905,25.435247
,,,,,,2.5042386,19.708933
,,,,,,1.1668373,21.561203
,,,,,,0.33531612,24.240843
,,,,,,0.95924795,21.472954
,,,,,,1.1224205,25.905323
,,,,,,1.2493117,24.256512
,,,,,,0.99334115,26.11684
,,,,,,0.7743886,27.472824
,,,,,,1.4378185,25.413319
,,,,,,0.88540334,26.197128
,,,,,,0.28281337,25.335827
,,,,,,1.9435835,23.187366
,,,,,,1.2833372,23.797283
,,,,,,1.5202013,24.251211
,,,,,,2.0389204,36.213585
,,,,,,0.40360758,16.95067
,,,,,,0.5099177,17.857794
,,,,,,0.6549474,18.827223
,,,,,,0.41416046,16.599703
,,,,,,0.79830855,18.417475
,,,,,,0.3662917,15.777338
,,,,,,1.1805171,21.507126
,,,,,,1.4262456,23.219858
,,,,,,1.1716905,22.454676
,,,,,,2.1954048,39.352116
,,,,,,0.594904,19.554062
,,,,,,0.5383569,22.693918
,,,,,,1.0548769,20.907879
,,,,,,1.3488142,20.180218
,,,,,,1.229427,15.61501
,,,,,,0.777252,20.102865
,,,,,,1.2306579,22.64732
,,,,,,1.2321368,21.344831
,,,,,,1.5309614,26.759542
,,,,,,0.97724086,25.589785
,,,,,,1.165186,25.51595
,,,,,,1.0257015,33.1829
,,,,,,1.0114622,37.65497
,,,,,,0.7544102,35.834488
,,,,,,0.9305849,32.191643
,,,,,,1.2363544,31.603662
,,,,,,1.3798864,25.78591
,,,,,,1.4166079,28.519848
,,,,,,1.0934526,30.67218
,,,,,,0.89367354,31.42068
,,,,,,1.168758,30.284489
,,,,,,0.8832427,36.887127
,,,,,,2.6267672,35.74475
,,,,,,0.9953902,32.95162
,,,,,,0.8916844,34.94461
,,,,,,0.8977526,40.946934
,,,,,,1.6363978,36.590313
,,,,,,1.173971,33.40243
,,,,,,0.5182893,36.947903
,,,,,,0.9718343,31.598963
,,,,,,3.0348506,44.07179
,,,,,,1.2297649,25.71102
,,,,,,0.4690858,28.116226
,,,,,,1.2381263,27.098154
,,,,,,2.0404596,27.774502
,,,,,,1.0140754,33.314655
,,,,,,0.8777199,24.855978
,,,,,,1.2098783,27.363123
,,,,,,1.1884029,26.119236
,,,,,,1.3710393,24.209713
,,,,,,0.8174459,30.742065
,,,,,,0.45573014,28.1349
,,,,,,1.3602418,28.383701
,,,,,,0.6739404,25.119606
,,,,,,2.438861,30.313562
,,,,,,0.6344766,25.975052
,,,,,,1.2297649,25.71102
,,,,,,1.1863234,26.480259
,,,,,,1.7770959,30.21416
,,,,,,0.4559401,30.801666
,,,,,,1.2770975,25.299194
,,,,,,0.36726007,28.786194
,,,,,,1.2783313,28.94727
,,,,,,0.39557603,31.02682
,,,,,,0.6510235,30.148096
,,,,,,0.59304434,30.679697
,,,,,,1.4474131,32.2248
,,,,,,1.3725597,28.363132
,,,,,,1.415492,28.56314
,,,,,,1.6988901,39.620274
,,,,,,2.1188385,32.01398
,,,,,,1.9477937,29.74126
,,,,,,3.192933,29.903896
