hist0_values,bar1_x,bar1_height,ref_line_value,ref_line_label
0.13173893186354668,,,,
0.08526531400446258,,,,
0.16924739617377904,,,,
0.11926486522486113,,,,
0.2107227423587159,,,,
0.21074429751278445,,,,
0.1262924151248792,,,,
0.24284946861657453,,,,
0.25018367746984405,,,,
0.09536623480955964,,,,
0.21477060303697892,,,,
0.14385844247606183,,,,
0.15413397360180836,,,,
0.2584250829882395,,,,
0.29100990118632364,,,,
0.1860989780588207,,,,
0.32281796402335194,,,,
0.25458693871396787,,,,
0.2547059443093014,,,,
0.2100259374544422,,,,
0.14631392118409248,,,,
0.19619594893857584,,,,
0.265666760226148,,,,
0.24212929925158155,,,,
0.12599161059561803,,,,
0.06053147140181636,,,,
0.3258847113718253,,,,
0.13200141211682515,,,,
0.32106641332160213,,,,
0.06527525042109539,,,,
0.1432858904714711,,,,
0.15840532626668336,,,,
0.16476642092373028,,,,
0.13538889609635718,,,,
0.17990616332474163,,,,
0.10722089406205693,,,,
0.21542417812813486,,,,
0.10440298588829688,,,,
0.2564618230621776,,,,
0.12341384752851692,,,,
0.25796650732597026,,,,
0.3197064530680722,,,,
0.14379428117095183,,,,
0.24991404650804028,,,,
0.3752038862609699,,,,
0.3777570258847469,,,,
0.15045489168764847,,,,
0.3021917401075995,,,,
0.21372717532028873,,,,
0.20800606813114375,,,,
0.620997625932121,,,,
0.189379376249462,,,,
0.2363842786538608,,,,
0.09683111530738997,,,,
0.03828147408618876,,,,
0.12425499626021708,,,,
0.32217937377678685,,,,
0.20593256569896645,,,,
0.06354894714534542,,,,
0.24003112111325686,,,,
0.19426582644679158,,,,
0.3490086652539983,,,,
0.14394238960767192,,,,
0.13167444903843606,,,,
0.29956734500562454,,,,
0.30502110221576273,,,,
0.382017937908542,,,,
0.21408823628424933,,,,
0.0772927688039402,,,,
0.34767630849160547,,,,
0.07908168468749133,,,,
0.1306769227718816,,,,
0.16854178260504504,,,,
0.2856461888356231,,,,
0.17752278616933692,,,,
0.09407279306681016,,,,
0.19750030349846237,,,,
0.2996506315800749,,,,
0.17431646869154283,,,,
0.15722484441515472,,,,
0.28140823956389494,,,,
0.16480374398299147,,,,
0.12117792835043062,,,,
0.08235930080832676,,,,
0.14819734619293756,,,,
0.13993434136344263,,,,
0.2844251737208948,,,,
0.15484554201193945,,,,
0.24567737697999403,,,,
0.42552615349539746,,,,
0.06164681189148524,,,,
0.0684512267650057,,,,
0.12604648258754425,,,,
0.24888218917955207,,,,
0.17251510735696063,,,,
0.15607102731808697,,,,
0.32852618677474577,,,,
0.05143285608034587,,,,
0.28423570243639396,,,,
0.20462816437405928,,,,
0.0778310245947944,,,,
0.07120524742726397,,,,
0.08725916141628542,,,,
0.13758263250311753,,,,
0.3220131315836794,,,,
0.20153182320745167,,,,
0.10762383036299195,,,,
0.1028889228774994,,,,
0.29171037007449363,,,,
0.1831488918398021,,,,
0.1716043121293216,,,,
0.42065772488473396,,,,
0.09032137495539927,,,,
0.15672062049237612,,,,
0.15407147156201328,,,,
0.13055797782303147,,,,
0.13022750396638183,,,,
0.1451616982470969,,,,
0.19274396023464413,,,,
0.3736777761363026,,,,
0.3049058080713034,,,,
0.15702066282467486,,,,
0.09944148803235708,,,,
0.15621418775059515,,,,
0.23055403980643785,,,,
0.14584205551258544,,,,
0.2204703640569341,,,,
0.07786526931056348,,,,
0.14184609362072087,,,,
0.36465344869859195,,,,
0.27259225322576164,,,,
0.055149493924205206,,,,
0.18715756050903853,,,,
0.07700152528252624,,,,
0.21358776490469755,,,,
0.179535623117701,,,,
0.15488052930988028,,,,
0.05662009409469748,,,,
0.09671125943538272,,,,
0.12040132963518557,,,,
0.16269535132844748,,,,
0.36223592637064983,,,,
0.14674322190131184,,,,
0.2700721875534289,,,,
0.14075691838493576,,,,
0.14237966529214785,,,,
0.03438709488878078,,,,
0.04566194647789912,,,,
0.18484285534521017,,,,
0.15073652414874283,,,,
0.236630966959688,,,,
0.1531421315282735,,,,
0.29099697743288266,,,,
0.11129395146304999,,,,
0.2493497792507623,,,,
0.21075297016191907,,,,
0.09633222292307386,,,,
0.14340827435326786,,,,
0.09125497046613384,,,,
0.2578822522033771,,,,
0.42222622986288605,,,,
0.30355874476360023,,,,
0.07585996009135743,,,,
0.17657395318783942,,,,
0.20702642541361693,,,,
0.09648966995838304,,,,
0.15483273638566453,,,,
0.13493378937460654,,,,
0.15286457951627885,,,,
0.1775041857304449,,,,
0.16373837304770644,,,,
0.19848742303560685,,,,
0.0800174477509108,,,,
0.07126537099576447,,,,
0.2378568126286955,,,,
0.16771912307586345,,,,
0.2022738849738348,,,,
0.24447161220868407,,,,
0.031631373647351246,,,,
0.14509066851287433,,,,
0.22099310287750118,,,,
0.1391250277562479,,,,
0.1994741560621811,,,,
0.04625325453715701,,,,
0.1305951153448186,,,,
0.1974374904292615,,,,
0.12986168573827706,,,,
0.19187601620230943,,,,
0.20477458735016674,,,,
0.2099864024472431,,,,
0.18318436591572462,,,,
0.15819109471802384,,,,
0.09345425807466934,,,,
0.38582756300522547,,,,
0.15822575282909068,,,,
0.042187557959719735,,,,
0.043710236740016395,,,,
0.04667510597680713,,,,
0.11245071366173476,,,,
0.242725615769241,,,,
0.09853204799049631,,,,
0.15967942228424703,,,,
0.0926750366213911,,,,
0.30922402513936476,,,,
0.25206275007569867,,,,
0.12439597511012401,,,,
0.20283930463960087,,,,
0.2372231412456276,,,,
0.22748211146943143,,,,
0.09350981083145071,,,,
0.4043254253418609,,,,
0.27286156752542334,,,,
0.03626728376672328,,,,
0.168472168611409,,,,
0.0891304150314689,,,,
0.2410434450785297,,,,
0.17897548923418372,,,,
0.0739294528351575,,,,
0.1383501799290041,,,,
0.27972000401432584,,,,
0.2741160403127698,,,,
0.23532936434859164,,,,
0.07742472136558098,,,,
0.12482684776856989,,,,
0.25679615187906824,,,,
0.13314251516391007,,,,
0.20666045060721294,,,,
0.11256550541459531,,,,
0.08940389286735217,,,,
0.13693483245970883,,,,
