split,DC,regime_Ia,continuous_tilt_strain,cs_monoclinic,chi_B,covalency_ratio,bond_angle_variance_proxy,cs_orthorhombic,T_sint_x_r_cov,cs_hexagonal,is_Sr,ST_time,d0_per_field,regime_II,ab_pol_diff,ptype_simple,a_site_variance,b_config_entropy,b_size_mismatch,ptype_re_b_site,cs_cubic,phase_boundary_dist_ib_ii,b_o_reduced_mass,alpha_A,Ba_x_T_sint_r_cov,GII,sigma_CM,symmetry_score,octahedral_factor,tolerance_factor,ST_time_missing,r_A_avg,cs_rhombohedral,lst_enhancement_proxy,cm_approx_flag,weighted_SOJT,is_RE,n_A_elements,n_B_elements,r_A_r_B_ratio,r_cov,chi_A,ST_time_x_phase,is_Ca,alpha_B,a_field_strength,regime_Ib,has_additive,d0_B_fraction,tol_sq_dev,phase_boundary_min_dist,RE_x_chi_A,phillips_ionicity_bo,phase_transition,er_CM,b_per_a,tBV,alpha_total,charge_imbalance_proxy,b_site_ratio,has_sigma_CM,Ca_x_tol_factor,soft_mode_proxy,phase_boundary_dist_ii_iii,phillips_covalency_bo,phase_boundary_instability,octahedral_volume,a_off_centering_frac,delta_chi_B,bvs_strain_proxy,T_calc_x_r_cov,cs_perovskite,a_pc,additive_pct,soft_mode_tolerance_weighted,covalency_index,Di,a_config_entropy,b_field_strength,r_B_avg,ordering_proxy,cs_trigonal,is_Ba,b_avg_atomic_mass,delta_chi_A,regime_III,regime_boundary_crossing,o_per_cation,Sr_x_alpha_B,molar_mass,num_cations,polarizable_A_fraction,BVVS,ptype_complex_b,d0_B_polarizable_A,ptype_double,density_calc,cs_tetragonal,ST_norm_melt,tilt_severity,soft_mode_activity,formula,chemistry_family,d10_B_fraction,RE_B_fraction,has_d10_B
train,63.9,0.0,0.0,0,1.658,0.6988235294117647,0.0011205580109429878,0,2787.0,0,0.0,6.0,0.05627531979754245,0.0,2.6340000000000003,0.0,0.0,0.9502705392332347,0.002166,0.0,1,0.06502042988234236,13.034630146314573,5.24,2787.0,0.57936466,0.7189152222503727,0.9499795701176577,0.4478571428571429,1.0500204298823423,0.0,1.61,0,0.26532398397033397,0.0,0.6599999999999999,0.0,1,3,2.5677830940988837,1.8579999999999999,0.89,6.0,0.0,2.606,0.7715751707110065,1.0,0,0.6,0.0025020434056143267,0.06502042988234236,0.0,0.5479131628438376,1.0,24.01101910237047,1.0,1.0691899,13.876,0.0,1.0,1.0,0.0,0.6,0.08502042988234237,0.4520868371561624,0.001500370819787825,8.328393683000002,0.0,1.782,0.29168849947621167,0.0,0,4.0351040000000005,0,0.626986516277654,0.4819767441860465,0.2930559,-0.0,10.661867443109617,0.627,1.055856154703594,0,1.0,70.3492,2.55,0.0,0.0,1.5,0.0,255.6732,4.0,1.0,1.1587013,1.0,1.0,0.0,6.4618948855853855,0,1.027326895418122,0.05002042988234234,3.4583999999999997,BaMg0.20W0.20Ti0.60O3,Ba_Mg,0.0,0.0,0.0
train,24.0,1.0,0.0,0,2.005,0.5627450980392158,0.0003808062094649549,0,2422.5858585858587,0,0.0,4.0,0.0,0.0,2.7600000000000002,0.0,0.0,0.6931471805599453,0.004900000000000001,0.0,1,0.04320841129058339,14.178575980200414,5.24,2422.5858585858587,0.51877904,0.366680265253045,0.9717915887094166,0.47857142857142854,1.0282084112905834,0.0,1.61,0,0.05543575046588634,0.0,0.15,0.0,1,2,2.402985074626866,1.7813131313131314,0.89,0.0,0.0,2.48,0.7715751707110065,0.0,0,0.0,0.0007957144675387118,0.04320841129058339,0.0,0.4023836284260248,0.0,16.8658026168116,1.0204081632653061,1.0632454,13.605,0.0,1.0,1.0,0.0,0.0,0.06320841129058341,0.5976163715739752,0.013288701327425977,8.869742999999998,0.0,1.435,0.19252626170533893,0.0,0,4.0769,0,0.1457687383064125,0.5828488372093024,0.28014356,-0.0,10.159483808132457,0.6699999999999999,0.6982816041196486,0,1.0,124.61,2.55,0.0,0.0,1.505050505050505,0.0,306.86748,3.0,1.0,1.0095507,1.0,0.0,0.0,7.51968363978978,0,1.0006688963210701,0.02820841129058338,0.786,Ba0.98Zn0.5W0.5O2.98,Ba_Zn,0.5,0.0,1.0
train,16.3,0.0,0.0002847717400597936,0,1.7511,0.6623137254901961,0.0008356833972675136,0,2770.725,1,0.0,6.0,0.030178685052858912,0.0,2.8448,0.0,0.0,1.0979153802869457,0.0030625599999999998,0.0,0,0.057715761008969024,13.53019878465784,5.24,2770.725,0.6071862,0.5184781911377556,0.957284238991031,0.458,1.042715761008969,0.0,1.61,0,0.16459477317696464,0.0,0.425,0.0,1,3,2.510917030567686,1.8471499999999998,0.89,0.0,0.0,2.3952,0.7715751707110065,1.0,0,0.32,0.0018246362385753573,0.057715761008969024,0.0,0.5098754823466546,0.0,20.202827344330625,1.0,1.0756181,13.705400000000001,0.006666666666666672,1.0,1.0,0.0,0.32,0.07771576100896904,0.4901245176533454,0.0031148443343993856,8.504654574527999,0.0,1.6888999999999998,0.25806209648670686,0.0,0,4.0489064,0,0.40684580157118816,0.5090406976744186,0.2930559,-0.0,10.603510372950643,0.6412,1.2199059780966064,0,1.0,87.68209,2.55,0.0,0.0,1.51,0.0,273.32606999999996,4.0,1.0,1.2023939,1.0,1.0,0.0,6.8376477754340135,0,0.9993470932324214,0.04271576100896901,2.227,BaMg0.33W0.35Ti0.32O3.02,Ba_Mg,0.0,0.0,0.0
train,17.1,0.0,0.00014042877301720415,0,1.7488000000000001,0.6632156862745098,0.0008143261939928462,0,2769.2999999999997,1,0.0,6.0,0.029431846308710524,0.0,2.8609,0.0,0.0,1.0972997527069064,0.0031102274999999994,0.0,0,0.05712863190516215,13.524575542360628,5.24,2769.2999999999997,0.6038391,0.49579999489231874,0.9578713680948379,0.4588214285714286,1.0421286319051621,0.0,1.61,0,0.16078877989101292,0.0,0.415,0.0,1,3,2.5064217327002414,1.8461999999999998,0.89,0.0,0.0,2.3791,0.7715751707110065,1.0,0,0.31,0.0017748216262006454,0.05712863190516215,0.0,0.5108271424262631,0.0,19.72081495417346,1.0,1.0755924,13.6692,0.0033333333333332624,1.0,1.0,0.0,0.31,0.07712863190516217,0.48917285757373685,0.0033032012977488485,8.519037090677873,0.0,1.6911999999999998,0.255377458888977,0.0,0,4.050024199999999,0,0.3975166177593577,0.5083720930232558,0.2930559,-0.0,10.532808467005813,0.64235,1.2192219474521182,0,1.0,87.44646999999999,2.55,0.0,0.0,1.505,0.0,272.93046,4.0,1.0,1.1951325,1.0,1.0,0.0,6.822099234029956,0,1.0033344147048693,0.04212863190516214,2.1746,BaMg0.34W0.35Ti0.31O3.01,Ba_Mg,0.0,0.0,0.0
train,14.4,0.0,0.0002803473239380093,0,1.7242000000000002,0.6728627450980392,0.0008115596463244489,0,2768.8500000000004,1,0.0,6.0,0.03281645826853287,0.0,2.8606000000000003,0.0,0.0,1.098209540353189,0.00309825,0.0,0,0.05705209859070137,13.42299533322572,5.24,2768.8500000000004,0.5883683,0.4690518499628173,0.9579479014092986,0.4589285714285715,1.0420520985907014,0.0,1.61,0,0.17020344142896845,0.0,0.43600000000000005,0.0,1,3,2.5058365758754864,1.8459,0.89,0.0,0.0,2.3794,0.7715751707110065,1.0,0,0.34,0.0017683789958820673,0.05705209859070137,0.0,0.5209701709886446,0.0,19.12791955839534,1.0,1.0742046,13.6092,0.006666666666666672,1.0,1.0,0.0,0.34,0.07705209859070139,0.4790298290113554,0.003328578779382238,8.520914265625,0.0,1.7157999999999998,0.2550277113845738,0.0,0,4.05017,0,0.41766528501445427,0.5012209302325582,0.2930559,-0.0,10.360654925581049,0.6425000000000001,1.2202328226146546,0,1.0,83.36728,2.55,0.0,0.0,1.49,0.0,268.3713,4.0,1.0,1.1674731,1.0,1.0,0.0,6.7074152264782025,0,1.0194857713769174,0.04205209859070136,2.2846400000000004,BaMg0.34W0.32Ti0.34O2.98,Ba_Mg,0.0,0.0,0.0
train,15.1,0.0,0.0001402586948215889,0,1.7324000000000002,0.6696470588235294,0.0008124813367306145,0,2769.0,1,0.0,6.0,0.03167582556390709,0.0,2.8607,0.0,0.0,1.0985126170507196,0.0031022475,0.0,0,0.05707760844647758,13.457769576994066,5.24,2769.0,0.59350276,0.47772189484397737,0.9579223915535224,0.45889285714285716,1.0420776084464776,0.0,1.61,0,0.16703808065215112,0.0,0.42900000000000005,0.0,1,3,2.5060315977897116,1.846,0.89,0.0,0.0,2.3793,0.7715751707110065,1.0,0,0.33,0.0017705251325750803,0.05707760844647758,0.0,0.5175965298097549,0.0,19.3219079543936,1.0,1.074672,13.6292,0.0033333333333332624,1.0,1.0,0.0,0.33,0.0770776084464776,0.4824034701902451,0.0033200984441273578,8.52028851000612,0.0,1.7075999999999998,0.2551442830580939,0.0,0,4.050121399999999,0,0.41094870597646116,0.5036046511627907,0.2930559,-0.0,10.418039439389304,0.64245,1.2205695745007996,0,1.0,84.72701,2.55,0.0,0.0,1.495,0.0,269.89102,4.0,1.0,1.1766943,1.0,1.0,0.0,6.745640482522666,0,1.0140445165542766,0.042077608446477566,2.2479600000000004,BaMg0.34W0.33Ti0.33O2.99,Ba_Mg,0.0,0.0,0.0
train,15.4,0.0,0.0001383889332640198,0,1.7383,0.6673333333333333,0.0007923179441435138,0,2767.725,1,0.0,6.0,0.029794164475720204,0.0,2.8769,0.0,0.0,1.0972997527069064,0.0031511474999999997,0.0,0,0.05651667997920684,13.485816893293794,5.24,2767.725,0.59527594,0.46600957082596195,0.9584833200207932,0.4596785714285715,1.0415166799792068,0.0,1.61,0,0.160085222651478,0.0,0.41200000000000003,0.0,1,3,2.5017481159195087,1.8451499999999998,0.89,0.0,0.0,2.3631,0.7715751707110065,1.0,0,0.31,0.001723634716495873,0.05651667997920684,0.0,0.515164549290642,0.0,19.067250631073062,1.0,1.0750988,13.613,0.0033333333333332624,1.0,1.0,0.0,0.31,0.07651667997920686,0.48483545070935796,0.0035116544547736943,8.534062212038872,0.0,1.7017,0.25258220563929346,0.0,0,4.0511906,0,0.39489512784856684,0.5053197674418605,0.2930559,-0.0,10.404722047252728,0.6435500000000001,1.2192219474521182,0,1.0,85.85112000000001,2.55,0.0,0.0,1.495,0.0,271.01513000000006,4.0,1.0,1.1786002,1.0,1.0,0.0,6.768374615349102,0,1.0127231788705435,0.04151667997920683,2.1588800000000004,BaMg0.35W0.34Ti0.31O2.99,Ba_Mg,0.0,0.0,0.0
train,14.4,0.0,0.00027660798385694486,0,1.7301000000000002,0.6705490196078431,0.0007914070964831568,0,2767.5750000000003,1,0.0,6.0,0.03092582985388289,0.0,2.8768000000000002,0.0,0.0,1.0979153802869457,0.00314704,0.0,0,0.05649119757854171,13.451811149404437,5.24,2767.5750000000003,0.5900956,0.45765834742087447,0.9585088024214583,0.4597142857142857,1.0414911975785417,0.0,1.61,0,0.16321668328633995,0.0,0.41900000000000004,0.0,1,3,2.501553760099441,1.84505,0.89,0.0,0.0,2.3632,0.7715751707110065,1.0,0,0.32,0.0017215194765015842,0.05649119757854171,0.0,0.5185435519952625,0.0,18.878002863801953,1.0,1.074631,13.592999999999998,0.006666666666666672,1.0,1.0,0.0,0.32,0.07649119757854173,0.4814564480047375,0.003520614404558143,8.534688641855995,0.0,1.7098999999999998,0.25246587191901915,0.0,0,4.0512391999999995,0,0.4016151882145911,0.5029360465116279,0.2930559,-0.0,10.347337533444472,0.6436,1.2199059780966064,0,1.0,84.49139000000001,2.55,0.0,0.0,1.49,0.0,269.49541,4.0,1.0,1.1693635,1.0,1.0,0.0,6.73017867016654,0,1.0181502246718162,0.041491197578541694,2.1955600000000004,BaMg0.35W0.33Ti0.32O2.98,Ba_Mg,0.0,0.0,0.0
train,14.5,0.0,0.0002803473239380093,0,1.7242000000000002,0.6728627450980392,0.0008115596463244489,0,2768.8500000000004,1,0.0,12.0,0.03281645826853287,0.0,2.8606000000000003,0.0,0.0,1.098209540353189,0.00309825,0.0,0,0.05705209859070137,13.42299533322572,5.24,2768.8500000000004,0.5883683,0.4690518499628173,0.9579479014092986,0.4589285714285715,1.0420520985907014,0.0,1.61,0,0.17020344142896845,0.0,0.43600000000000005,0.0,1,3,2.5058365758754864,1.8459,0.89,0.0,0.0,2.3794,0.7715751707110065,1.0,0,0.34,0.0017683789958820673,0.05705209859070137,0.0,0.5209701709886446,0.0,19.12791955839534,1.0,1.0742046,13.6092,0.006666666666666672,1.0,1.0,0.0,0.34,0.07705209859070139,0.4790298290113554,0.003328578779382238,8.520914265625,0.0,1.7157999999999998,0.2550277113845738,0.0,0,4.05017,0,0.41766528501445427,0.5012209302325582,0.2930559,-0.0,10.360654925581049,0.6425000000000001,1.2202328226146546,0,1.0,83.36728,2.55,0.0,0.0,1.49,0.0,268.3713,4.0,1.0,1.1674731,1.0,1.0,0.0,6.7074152264782025,0,1.0194857713769174,0.04205209859070136,2.2846400000000004,BaMg0.34W0.32Ti0.34O2.98,Ba_Mg,0.0,0.0,0.0
train,14.8,0.0,0.0002803473239380093,0,1.7242000000000002,0.6728627450980392,0.0008115596463244489,0,2768.8500000000004,1,0.0,18.0,0.03281645826853287,0.0,2.8606000000000003,0.0,0.0,1.098209540353189,0.00309825,0.0,0,0.05705209859070137,13.42299533322572,5.24,2768.8500000000004,0.5883683,0.4690518499628173,0.9579479014092986,0.4589285714285715,1.0420520985907014,0.0,1.61,0,0.17020344142896845,0.0,0.43600000000000005,0.0,1,3,2.5058365758754864,1.8459,0.89,0.0,0.0,2.3794,0.7715751707110065,1.0,0,0.34,0.0017683789958820673,0.05705209859070137,0.0,0.5209701709886446,0.0,19.12791955839534,1.0,1.0742046,13.6092,0.006666666666666672,1.0,1.0,0.0,0.34,0.07705209859070139,0.4790298290113554,0.003328578779382238,8.520914265625,0.0,1.7157999999999998,0.2550277113845738,0.0,0,4.05017,0,0.41766528501445427,0.5012209302325582,0.2930559,-0.0,10.360654925581049,0.6425000000000001,1.2202328226146546,0,1.0,83.36728,2.55,0.0,0.0,1.49,0.0,268.3713,4.0,1.0,1.1674731,1.0,1.0,0.0,6.7074152264782025,0,1.0194857713769174,0.04205209859070136,2.2846400000000004,BaMg0.34W0.32Ti0.34O2.98,Ba_Mg,0.0,0.0,0.0
train,18.1,0.0,0.0005749945198425656,0,1.6960000000000002,0.6839215686274509,0.0008506937173760681,0,2771.1,1,0.0,6.0,0.03893883617987197,0.0,2.828,0.0,0.0,1.0875656525975472,0.0029858399999999996,0.0,0,0.058124588988192394,13.287434351780641,5.24,2771.1,0.5750772,0.5113402186744194,0.9568754110118076,0.45742857142857146,1.0431245889881924,0.0,1.61,0,0.19086905213271146,0.0,0.48400000000000004,0.0,1,3,2.514053716427233,1.8474,0.89,0.0,0.0,2.4120000000000004,0.7715751707110065,1.0,0,0.4,0.0018597301754005235,0.058124588988192394,0.0,0.5325131224223651,0.0,20.043111067075603,1.0,1.072405,13.682,0.013333333333333345,1.0,1.0,0.0,0.4,0.07812458898819241,0.46748687757763485,0.002990068749143669,8.494658899264,0.0,1.7439999999999998,0.2599330558036408,0.0,0,4.0481288,0,0.46312769892971495,0.49302325581395356,0.2930559,-0.0,10.272520682237689,0.6404,1.2084062806639415,0,1.0,78.3996,2.55,0.0,0.0,1.5,0.0,263.72360000000003,4.0,1.0,1.1452994,1.0,1.0,0.0,6.601230676895508,0,1.0332855725779786,0.04312458898819238,2.53616,BaMg0.32W0.28Ti0.40O3,Ba_Mg,0.0,0.0,0.0
train,21.5,0.0,0.0008614693591914565,0,1.6796,0.6903529411764706,0.0008488105662444372,0,2770.7999999999997,1,0.0,6.0,0.04134773267555964,0.0,2.8278000000000003,0.0,0.0,1.0792083575275788,0.0029782499999999996,0.0,0,0.0580734679595728,13.207001722092944,5.24,2770.7999999999997,0.5651745,0.5109309101823384,0.9569265320404272,0.4575,1.0430734679595728,0.0,1.61,0,0.1975861028044497,0.0,0.498,0.0,1,3,2.5136612021857925,1.8472,0.89,0.0,0.0,2.4122,0.7715751707110065,1.0,0,0.42,0.0018553236420643434,0.0580734679595728,0.0,0.539181968727334,0.0,20.03508056857356,1.0,1.0714376,13.682199999999998,0.020000000000000018,1.0,1.0,0.0,0.42,0.07807346795957282,0.46081803127266596,0.0030053934254403395,8.495907930124996,0.0,1.7604,0.25969903380884896,0.0,0,4.048226,0,0.47654941295613273,0.4882558139534884,0.2930559,-0.0,10.157751654621176,0.6405,1.1991203972528655,0,1.0,75.68014,2.55,0.0,0.0,1.5,0.0,261.00414,4.0,1.0,1.1269095,1.0,1.0,0.0,6.532689649649163,0,1.0446482669285253,0.043073467959572787,2.6095200000000003,BaMg0.32W0.26Ti0.42O3,Ba_Mg,0.0,0.0,0.0
train,24.0,0.0,0.001004451217564799,0,1.6713999999999998,0.6935686274509805,0.0008478697254084847,0,2770.65,1,0.0,6.0,0.04257270988323616,0.0,2.8277,0.0,0.0,1.074099691126897,0.0029744474999999996,0.0,0,0.05804790932420578,13.164969075750165,5.24,2770.65,0.560264,0.5107264416854677,0.9569520906757942,0.45753571428571427,1.0430479093242058,0.0,1.61,0,0.20100313071561202,0.0,0.505,0.0,1,3,2.5134649910233398,1.8471,0.89,6.0,0.0,2.4123,0.7715751707110065,1.0,0,0.43,0.0018531224971850419,0.05804790932420578,0.0,0.542503703783056,1.0,20.03106776532542,1.0,1.0709465,13.6823,0.02333333333333328,1.0,1.0,0.0,0.43,0.0780479093242058,0.457496296216944,0.003013084625551968,8.49653249146637,0.0,1.7686000000000002,0.25958203911231803,0.0,0,4.048274599999999,0,0.4832608057912761,0.48587209302325574,0.2930559,-0.0,10.10036714081292,0.64055,1.1934441012521078,0,1.0,74.32041,2.55,0.0,0.0,1.5,0.0,259.64441,4.0,1.0,1.1177124,1.0,1.0,0.0,6.4984228302121405,0,1.05042384602187,0.04304790932420577,2.6462000000000003,BaMg0.32W0.25Ti0.43O3,Ba_Mg,0.0,0.0,0.0
train,15.6,0.0,0.0001423007330010369,0,1.7429000000000001,0.6655294117647058,0.0008347494204867806,0,2770.5750000000003,1,0.0,6.0,0.03129111148563853,0.0,2.8447,0.0,0.0,1.0985126170507196,0.0030586874999999998,0.0,0,0.05769021990031009,13.497391332953356,5.24,2770.5750000000003,0.6020303,0.5086759380254712,0.9573097800996899,0.4580357142857143,1.04269021990031,0.0,1.61,0,0.16771240783938104,0.0,0.43200000000000005,0.0,1,3,2.510721247563353,1.84705,0.89,0.0,0.0,2.3953,0.7715751707110065,1.0,0,0.33,0.0018224548751368307,0.05769021990031009,0.0,0.5132658034305787,0.0,19.992340543120662,1.0,1.0751653,13.685399999999998,0.0033333333333334103,1.0,1.0,0.0,0.33,0.07769021990031011,0.4867341965694213,0.0031228101606306977,8.505279564453122,0.0,1.6970999999999998,0.2579452538209235,0.0,0,4.048954999999999,0,0.4135578250030661,0.5066569767441861,0.2930559,-0.0,10.546125859142391,0.64125,1.2205695745007996,0,1.0,86.32236,2.55,0.0,0.0,1.505,0.0,271.80635,4.0,1.0,1.1931925,1.0,1.0,0.0,6.7993849301772995,0,1.0046313505259246,0.04269021990031008,2.2636800000000004,BaMg0.33W0.34Ti0.33O3.01,Ba_Mg,0.0,0.0,0.0
train,21.0,1.0,0.0,0,2.005,0.5627450980392158,0.0003808062094649549,0,2414.871794871795,0,0.0,4.0,0.0,0.0,2.7600000000000002,0.0,0.0,0.6931471805599453,0.004900000000000001,0.0,1,0.04320841129058339,14.178575980200414,5.24,2414.871794871795,0.51877904,0.3117383746503885,0.9717915887094166,0.47857142857142854,1.0282084112905834,0.0,1.61,0,0.05543575046588634,0.0,0.15,0.0,1,2,2.402985074626866,1.7756410256410255,0.89,0.0,0.0,2.48,0.7715751707110065,0.0,0,0.0,0.0007957144675387118,0.04320841129058339,0.0,0.4023836284260248,0.0,15.395088846493575,1.0526315789473684,1.0632454,13.3875,0.0,1.0,1.0,0.0,0.0,0.06320841129058341,0.5976163715739752,0.013288701327425977,8.869742999999998,0.0,1.435,0.19252626170533893,0.0,0,4.0769,0,0.1457687383064125,0.5828488372093024,0.28014356,-0.0,10.159483808132457,0.6699999999999999,0.6982816041196486,0,1.0,124.61,2.55,0.0,0.0,1.512820512820513,0.0,302.2677,3.0,1.0,1.0095507,1.0,0.0,0.0,7.40696758915896,0,0.9966178128523111,0.02820841129058338,0.786,Ba0.95Zn0.5W0.5O2.95,Ba_Zn,0.5,0.0,1.0
train,20.0,1.0,9.616076357606491e-05,0,2.0085858585858585,0.5613388789859378,0.00038993920900722923,0,2431.461306532663,0,0.0,4.0,0.0,0.0,2.7555555555555555,0.0,0.0,0.6930961644898626,0.0048995000510152036,0.0,1,0.043559746782091735,14.186288956538641,5.24,2431.461306532663,0.5244603,0.40413626596562713,0.9714402532179083,0.4780663780663781,1.0285597467820917,0.0,1.61,0,0.055965263105222256,0.0,0.15151515151515152,0.0,1,2,2.405523694536674,1.7878391959798994,0.89,0.0,0.0,2.4844444444444447,0.7715751707110065,0.0,0,0.0,0.0008156591362571985,0.043559746782091735,0.0,0.40084599539173227,0.0,17.80093064474381,0.99,1.063673,13.71955,0.003367003367003315,1.0204081632653061,1.0,0.0,0.0,0.06355974678209175,0.5991540046082677,0.012829928436325312,8.860656922511513,0.0,1.4314141414141415,0.194093610241991,0.0,0,4.076212727272727,0,0.14718791715422852,0.5838912379610054,0.28014356,-0.0,10.225212927915631,0.6692929292929293,0.6982302101527503,0,1.0,125.20828282828285,2.55,0.0,0.0,1.5050251256281408,0.0,309.20020500000004,3.0,1.0,1.0201904,1.0,0.0,0.0,7.580679420435208,0,0.998303209147916,0.02855974678209172,0.793939393939394,BaZn0.49W0.5O2.995,Ba_Zn,0.494949494949495,0.0,1.0
train,22.5,1.0,0.0005270472227697729,0,2.0236842105263158,0.5554179566563467,0.0004295372563642806,0,2447.3025641025642,0,0.0,4.0,0.0,0.0,2.7368421052631584,0.0,0.0,0.6917614988524178,0.004886426592797784,0.0,1,0.04504169169787697,14.218060261439778,5.24,2447.3025641025642,0.5482765,0.38974508189619317,0.969958308302123,0.47593984962406016,1.030041691697877,0.0,1.61,0,0.05819137110401084,0.0,0.15789473684210525,0.0,1,2,2.416271721958926,1.7994871794871796,0.89,0.0,0.0,2.503157894736842,0.7715751707110065,0.0,0,0.0,0.0009025032400702894,0.04504169169787697,0.0,0.3943709468659614,0.0,17.424478919091705,0.95,1.0654223,13.642975,0.01754385964912286,1.1111111111111112,1.0,0.0,0.0,0.06504169169787699,0.6056290531340386,0.011062777659627545,8.822467819798803,0.0,1.4163157894736842,0.20071560132977195,0.0,0,4.073318947368421,0,0.1531513118371773,0.5882802937576499,0.28014356,-0.0,10.501967116476363,0.6663157894736842,0.6968856581031764,0,1.0,127.72736842105263,2.55,0.0,0.0,1.5371794871794873,0.0,306.6250025,3.0,1.0,1.0648068,1.0,0.0,0.0,7.5335763247455585,0,0.9782368129841384,0.03004169169787696,0.8273684210526315,BaZn0.45W0.5O2.9975,Ba_Zn,0.4736842105263158,0.0,1.0
train,19.5,0.0,0.0,0,1.669,0.77,0.005456941090688943,0,2393.25,0,0.0,4.0,0.0,0.0,1.2329999999999997,0.0,0.0,0.9433483923290392,0.0003210000000000006,0.0,0,0.08895106513142759,13.205016536773856,3.38,0.0,0.9903617,0.3679672134417904,0.8960489348685724,0.505,0.8960489348685724,0.0,1.27,0,0.0,0.0,0.0,1.0,1,3,1.7963224893917964,1.5955,1.14,0.0,0.0,2.1470000000000002,1.86000372000744,0.0,0,0.0,0.010805823941958304,0.06895106513142757,1.14,0.5434742851114029,0.0,15.543871887571473,1.0,0.91021127,11.556999999999999,0.0,1.0,1.0,0.0,0.0,0.06895106513142757,0.45652571488859706,0.0010127290998292978,9.353919042999998,0.0,1.771,0.28742034865703214,0.0,0,3.8796239999999997,0,0.0,0.48517441860465116,0.32574236,-0.0,6.109238123151849,0.707,1.0481648803655992,0,0.0,75.615,2.3,1.0,0.0,1.5,0.0,267.854,4.0,0.0,-1.9659542,1.0,0.0,0.0,7.616721993884517,0,1.9035532994923858,0.1039510651314276,0.0,NdMg0.4Zn0.1Sn0.5O3,Nd_Mg,0.6,0.0,1.0
train,19.3,0.0,0.0,0,1.669,0.77,0.005456941090688943,0,2473.025,0,0.0,4.0,0.0,0.0,1.2329999999999997,0.0,0.0,0.9433483923290392,0.0003210000000000006,0.0,0,0.08895106513142759,13.205016536773856,3.38,0.0,0.9903617,0.3679672134417904,0.8960489348685724,0.505,0.8960489348685724,0.0,1.27,0,0.0,0.0,0.0,1.0,1,3,1.7963224893917964,1.5955,1.14,0.0,0.0,2.1470000000000002,1.86000372000744,0.0,0,0.0,0.010805823941958304,0.06895106513142757,1.14,0.5434742851114029,0.0,15.543871887571473,1.0,0.91021127,11.556999999999999,0.0,1.0,1.0,0.0,0.0,0.06895106513142757,0.45652571488859706,0.0010127290998292978,9.353919042999998,0.0,1.771,0.28742034865703214,0.0,0,3.8796239999999997,0,0.0,0.48517441860465116,0.32574236,-0.0,6.109238123151849,0.707,1.0831037097111191,0,0.0,75.615,2.3,1.0,0.0,1.5,0.0,267.854,4.0,0.0,-1.9659542,1.0,0.0,0.0,7.616721993884517,0,1.967005076142132,0.1039510651314276,0.0,NdMg0.4Zn0.1Sn0.5O3,Nd_Mg,0.6,0.0,1.0
train,20.69,0.0,0.0,0,1.6166666666666667,0.7322623828647924,0.0004748906904666438,0,2458.125,1,1.0,6.0,0.07125967721438557,1.0,1.533333333333334,0.0,0.0,0.6365141682948128,0.002222222222222221,0.0,0,0.01642286564157802,13.432381564830258,4.24,0.0,0.19282033,1.2506360994878292,0.968577134358422,0.48095238095238096,0.968577134358422,0.0,1.44,0,0.1262620475612905,1.0,0.39999999999999997,0.0,1,2,2.1386138613861387,1.7249999999999999,0.95,0.0,0.0,2.706666666666666,0.9645061728395062,0.0,0,0.6666666666666666,0.0009873964851286653,0.003577134358421996,0.0,0.5644458328092172,0.0,21.616117053646917,1.0,0.98715234,38.93,0.0,2.0,1.0,0.0,0.6666666666666666,0.003577134358421996,0.43555416719078277,0.6992734329998446,8.912661037037036,0.0,1.8233333333333333,0.05691318165270831,0.0,0,3.96352,0,0.3874308537433688,0.4699612403100776,0.27265492,-0.0,9.355454483199415,0.6733333333333333,0.6718760665334135,0,0.0,83.73066666666666,2.49,0.0,1.0,1.5,2.706666666666666,658.043,3.0,1.0,-0.36162248,0.0,1.0,1.0,17.548903732677893,0,1.1170629736085709,0.031422865641578035,1.696,Sr3ZnNb2O9,Sr_Zn,0.3333333333333333,0.0,1.0
train,19.96,0.0,0.0,0,1.5883333333333334,0.7436412315930387,0.0004505121115664251,0,2469.40625,1,1.0,6.0,0.07112933442120281,1.0,1.5933333333333337,0.0,0.0,0.8239592165010823,0.0020305555555555545,0.0,0,0.01564364027202192,13.341159287900382,4.24,0.0,0.17163889,1.1956108953249285,0.9693563597279781,0.47976190476190483,0.9693563597279781,0.0,1.44,0,0.1271253841889264,1.0,0.39999999999999997,0.0,1,3,2.1439205955334986,1.7329166666666667,0.95,0.0,0.0,2.6466666666666665,0.9645061728395062,0.0,0,0.6666666666666666,0.0009390326891210844,0.0043563597279780986,0.0,0.5756375530143831,0.0,21.076589673495892,1.0,0.9899685,38.75,0.0,1.0,1.0,0.0,0.6666666666666666,0.0043563597279780986,0.42436244698561687,0.6468531552258315,8.89118475462963,0.0,1.8516666666666666,0.053988878284106256,0.0,0,3.9619,0,0.38774254389119117,0.46172480620155043,0.3341244,-0.0,9.372598128346063,0.6716666666666666,0.8697347285289202,0,0.0,80.30775,2.49,0.0,1.0,1.5,2.6466666666666665,647.77425,4.0,1.0,-0.32537284,0.0,1.0,1.0,17.296253084228645,0,1.0938399539435808,0.030643640272021933,1.696,Sr3Zn0.75Mg0.25Nb2O9,Sr_Zn,0.25,0.0,1.0
